 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P062,right,1,1,1,Gonepteryx_cleobule__Male,8,1,0,1,1369,799,152.626,60.784,""Right"",""Back"",255,255,22,0.929,105,1,1325.666,841.625,-197.153,0.933,229.446,2026-02-04,14:37:40,0.000,0.000,0.000,22.797,16.733,4.354,0,0,0,27.788,23.731,1.897,0,0,0,1,1,1,0,0,0,0,0,50.608,52.130,47.262,-1.575,0.003,10.354,0.103,50.060,47.231,-0.805,0.007,4.940,0.039
2,P062,right,1,1,2,Papilio_alexanor__Female,2,1,1,1,1535,233,-147.669,64.698,""Left"",""Back"",255,100,34,0.525,57,1,1478.712,201.101,-182.791,0.530,222.776,2026-02-04,14:37:45,0.000,0.000,0.000,18.358,14.082,3.882,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,1,0,0,0,0,48.127,48.033,47.260,-0.313,0.013,1.526,0.027,47.947,47.216,-0.364,-0.197,1.438,0.554
3,P062,right,1,2,1,Brintesia_circe__Male,8,1,0,1,1655,884,155.370,132.468,""Right"",""Back"",0,0,0,0.368,55,0,1524.645,860.434,-145.123,0.372,231.175,2026-02-04,14:37:52,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
4,P062,right,1,2,2,Gonepteryx_cleobule__Male,6,0,0,1,647,644,-144.600,157.501,""Left"",""Back"",0,0,0,0.584,85,0,786.984,716.187,-8.121,0.589,220.769,2026-02-04,14:37:56,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.239,47.240,0.004,0.006,0.004,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P062,right,1,2,3,Papilio_alexanor__Female,5,1,0,1,1053,775,178.511,104.517,""Right"",""Back"",0,0,0,0.729,109,0,999.208,685.389,-119.487,0.733,227.707,2026-02-04,14:37:59,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.216,47.239,-0.038,0.007,0.124,-0.002,47.213,47.239,0.004,0.006,0.004,-0.002
6,P062,right,1,2,4,Lycaena_tityrus__Female,10,0,1,1,721,321,84.206,120.390,""Right"",""Front"",255,200,48,0.765,115,1,695.800,203.277,-6.288,0.769,228.996,2026-02-04,14:38:03,0.000,0.000,0.000,22.998,17.831,4.528,0,0,0,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0,0,47.240,46.904,47.246,0.764,-0.012,0.951,0.017,47.138,47.237,0.010,0.007,0.026,-0.002
7,P062,right,1,2,5,Gonepteryx_cleobule__Male,3,1,1,1,1167,432,174.918,43.992,""Right"",""Back"",255,237,24,0.684,106,1,1132.245,458.971,-212.731,0.688,235.466,2026-02-04,14:38:09,0.000,0.000,0.000,81.301,64.994,16.981,0,0,0,6.538,6.538,0.833,0,0,0,1,1,1,1,0,1,0,0,56.098,55.657,47.266,-2.655,-0.195,18.032,0.531,55.340,52.296,-2.561,-0.399,15.844,8.033
8,P062,right,1,3,1,Pyrgus_sidae__Male,4,1,1,1,990,518,-168.971,111.140,""Left"",""Back"",0,0,0,0.697,159,0,906.343,591.169,-232.203,0.703,229.180,2026-02-04,14:38:16,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.244,47.241,0.007,0.006,-0.003,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P062,right,1,3,2,Brintesia_circe__Male,6,1,1,1,782,430,-163.903,37.759,""Left"",""Back"",255,255,47,0.681,155,1,750.699,451.118,-230.104,0.685,229.284,2026-02-04,14:38:20,255.000,255.000,49.667,124.272,115.285,22.861,0,0,0,228.846,217.250,44.192,255,255,49,1,1,0,0,1,1,0,0,59.288,51.964,47.262,0.447,-0.201,5.363,0.519,59.240,52.236,0.460,-0.111,7.669,8.587
10,P062,right,1,3,3,Lycaena_tityrus__Female,8,1,0,1,1106,730,79.401,119.474,""Right"",""Front"",0,0,0,0.656,154,0,1117.288,848.940,-174.822,0.660,236.304,2026-02-04,14:38:24,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.176,47.239,0.027,0.007,0.009,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
