 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P008,right,1,1,1,Lycaena_tityrus__Female,7,1,1,1,1399,240,-122.895,40.138,""Left"",""Back"",255,255,90,0.626,69,1,1375.810,207.239,-182.398,0.629,224.203,2026-01-22,15:28:00,255,255,98.667,230.186,194.715,100.277,255,255,255,255.000,255.000,98.064,255,255,93,0,1,1,0,0,1,0,0,35.193,39.786,33.590,1.034,-0.399,4.098,0.554,36.330,33.693,1.047,0.007,5.078,3.986
2,P008,right,1,1,2,Papilio_alexanor__Female,3,1,0,1,1402,718,-179.695,56.217,""Left"",""Back"",255,255,41,0.575,64,1,1353.303,689.912,-150.328,0.580,227.729,2026-01-22,15:28:11,0,0,0.000,1.412,0.055,0.492,0,0,0,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,0,0,47.128,47.398,47.194,-0.167,-0.191,0.852,0.533,47.055,47.210,-0.088,-0.195,0.324,0.553
3,P008,right,1,2,1,Brintesia_circe__Male,6,0,1,1,483,339,179.041,125.965,""Right"",""Back"",0,0,0,0.397,59,0,605.582,367.996,-345.733,0.400,229.781,2026-01-22,15:28:23,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.239,47.240,0.004,0.006,0.004,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
4,P008,right,1,2,2,Gonepteryx_cleobule__Male,1,0,1,1,646,522,-158.760,42.030,""Left"",""Back"",255,255,51,0.625,92,1,662.982,560.446,-315.071,0.629,224.169,2026-01-22,15:28:27,255,255,67.667,138.797,119.334,48.278,255,0,0,194.519,173.750,55.545,255,255,0,1,1,1,0,1,1,1,0,64.834,59.460,47.273,-3.450,-0.177,26.685,0.685,61.799,50.123,-5.260,-6.825,31.234,45.144
5,P008,right,1,2,3,Lycaena_tityrus__Female,4,1,0,1,1342,555,121.906,166.324,""Right"",""Back"",0,0,0,0.617,92,0,1198.682,639.402,-152.400,0.621,227.194,2026-01-22,15:28:32,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
6,P008,right,1,2,4,Papilio_alexanor__Female,9,0,1,1,416,439,115.738,90.581,""Right"",""Back"",0,0,0,0.451,69,0,438.866,351.353,-11.116,0.455,233.106,2026-01-22,15:28:37,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.006,0.006,-0.002,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
7,P008,right,1,2,5,Papilio_alexanor__Female,7,0,1,1,668,254,91.447,79.988,""Right"",""Back"",255,200,60,0.660,100,1,669.113,174.020,-0.650,0.664,230.489,2026-01-22,15:28:41,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.285,47.234,-0.101,0.008,0.314,0.003,47.190,47.211,-0.123,-0.196,0.352,0.550
8,P008,right,1,3,1,Gonepteryx_cleobule__Male,6,0,1,1,679,406,154.419,212.259,""Right"",""Back"",0,0,0,0.414,100,0,886.278,360.289,-346.855,0.418,244.188,2026-01-22,15:28:47,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P008,right,1,3,2,Pyrgus_sidae__Male,9,1,1,1,1082,177,147.486,264.049,""Right"",""Back"",0,0,0,0.847,205,0,878.729,345.531,-187.148,0.851,243.142,2026-01-22,15:28:52,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
10,P008,right,1,3,3,Lycaena_tityrus__Female,5,0,0,1,811,667,-135.945,129.728,""Left"",""Back"",0,0,0,0.478,116,0,940.573,660.657,-46.857,0.482,244.858,2026-01-22,15:28:56,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.285,47.245,0.006,0.007,0.004,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
