 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P074,right,1,1,1,Brintesia_circe__Male,6,0,0,1,923,712,-156.616,55.865,""Left"",""Back"",255,238,32,1.021,115,1,978.827,714.075,-21.256,1.025,227.330,2026-02-05,11:43:17,0,0,0.000,81.301,78.713,12.163,0,0,0,45.769,45.173,6.244,0,0,0,1,1,0,0,0,1,0,0,48.447,50.849,47.257,0.257,0.005,3.749,0.027,49.264,47.244,0.336,0.005,3.447,0.016
2,P074,right,1,1,2,Lycaena_tityrus__Female,7,0,1,1,739,166,-23.863,16.374,""Left"",""Front"",255,200,93,1.020,113,1,724.819,174.185,-6.129,1.025,224.441,2026-02-05,11:43:27,255,200,82.333,174.102,127.461,75.052,255,0,0,196.154,154.615,65.628,255,200,0,1,1,1,0,1,1,0,0,39.013,40.933,46.895,3.590,-0.048,6.317,3.871,39.147,38.447,3.762,0.438,7.012,4.030
3,P074,right,1,2,1,Papilio_alexanor__Female,2,1,1,1,1377,187,118.103,49.184,""Right"",""Back"",255,255,104,0.580,85,1,1367.040,235.165,-196.420,0.585,223.996,2026-02-05,11:43:33,255,255,105.667,231.195,216.671,90.336,255,255,0,255.000,255.000,104.756,255,255,110,1,1,0,0,0,1,0,0,81.565,64.378,47.271,-6.877,-5.916,26.657,0.094,74.366,74.643,-9.545,-10.833,37.268,40.329
4,P074,right,1,2,2,Lycaena_tityrus__Female,10,1,1,1,1319,246,-144.849,49.319,""Left"",""Back"",255,255,93,0.673,101,1,1281.725,213.706,-174.246,0.677,227.623,2026-02-05,11:43:39,255,255,102.333,224.335,211.112,93.405,255,255,0,255.000,255.000,103.635,255,255,101,1,1,1,0,0,1,0,0,34.901,39.732,47.606,1.107,-0.207,4.260,0.565,35.576,32.931,1.551,-0.595,5.708,3.699
5,P074,right,1,3,1,Gonepteryx_cleobule__Male,4,1,1,1,955,468,155.332,117.124,""Right"",""Back"",0,0,0,0.682,156,0,913.570,577.552,-224.617,0.686,230.261,2026-02-05,11:43:45,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.006,0.006,-0.001,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
6,P074,right,1,3,2,Brintesia_circe__Male,1,0,1,1,825,585,-121.249,36.057,""Left"",""Back"",255,255,98,0.553,126,1,836.281,619.247,-346.984,0.557,229.829,2026-02-05,11:43:49,255,255,115.000,251.772,233.490,105.082,255,255,110,255.000,255.000,112.571,255,255,114,1,1,1,0,0,1,0,0,49.801,50.799,49.389,1.051,-0.183,11.251,5.807,50.884,53.283,1.547,0.055,12.787,9.361
7,P074,right,1,3,3,Pyrgus_sidae__Male,2,0,1,1,996,340,129.975,96.990,""Right"",""Back"",255,255,49,0.877,197,1,1066.533,273.426,-353.321,0.882,225.701,2026-02-05,11:43:53,0,0,0.000,65.566,65.538,17.919,0,0,0,11.442,11.340,2.224,0,0,0,0,1,0,0,0,1,0,0,47.240,49.412,47.245,-0.433,2.214E-4,0.933,0.012,47.705,47.260,-0.027,0.005,0.067,-0.001
8,P074,right,0,4,1,Lycaena_tityrus__Female,4,0,1,1,991,563,-157.204,177.591,""Left"",""Back"",0,0,0,0.828,189,0,1113.183,691.879,-336.268,0.831,229.745,2026-02-05,11:44:02,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P074,right,0,4,2,Brintesia_circe__Male,2,0,0,1,594,797,-46.156,34.826,""Left"",""Front"",255,200,75,0.405,92,1,579.828,828.812,-19.831,0.408,230.137,2026-02-05,11:44:06,255,200,73.667,156.349,124.292,47.543,255,200,0,255.000,198.064,71.827,255,200,67,1,1,1,0,1,0,0,0,42.298,47.882,46.880,0.898,0.187,7.246,1.240,46.417,40.590,1.370,0.484,11.334,10.941
10,P074,right,0,4,3,Pyrgus_sidae__Male,9,1,0,1,1437,659,161.199,204.200,""Right"",""Back"",0,0,0,0.491,114,0,1313.251,821.431,-213.896,0.494,234.769,2026-02-05,11:44:10,0,0,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
