 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P084,right,1,1,1,Brintesia_circe__Male,2,1,1,1,823,267,162.084,125.290,""Right"",""Back"",0,0,0,1.947,219,0,734.475,355.662,-207.129,1.950,226.191,2026-02-05,15:14:21,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.244,47.242,-0.040,0.007,0.203,-9.143E-4,47.228,47.240,-0.073,0.006,0.213,-0.002
2,P084,right,1,1,2,Papilio_alexanor__Female,7,1,1,1,874,222,97.309,67.052,""Right"",""Back"",255,200,40,1.736,195,1,874.953,289.046,-188.124,1.741,226.352,2026-02-05,15:14:27,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.376,47.245,-0.155,0.004,0.471,0.011,47.232,47.239,-0.013,0.006,0.042,-0.002
3,P084,right,1,1,3,Pyrgus_sidae__Male,1,1,0,1,1255,552,-136.403,42.875,""Left"",""Back"",255,255,117,0.848,94,1,1253.489,509.151,-135.616,0.853,225.052,2026-02-05,15:14:32,255.000,255.000,118.000,250.562,209.866,121.205,255,255,255,255.000,255.000,117.519,255,255,121,0,1,1,0,0,1,0,0,56.863,52.642,53.017,-2.837,-3.059,4.972,6.286,55.313,56.496,-3.208,-3.593,6.314,6.582
4,P084,right,1,2,1,Lycaena_tityrus__Female,4,0,1,1,1109,532,-109.676,130.122,""Left"",""Back"",0,0,0,1.168,175,0,1059.690,652.417,-318.055,1.172,226.026,2026-02-05,15:14:39,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.219,47.239,0.022,0.007,0.012,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P084,right,1,2,2,Brintesia_circe__Male,5,0,0,1,770,777,-132.705,93.013,""Left"",""Back"",0,0,0,0.608,92,0,860.429,755.228,-60.832,0.612,230.488,2026-02-05,15:14:44,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.217,47.239,0.006,0.007,0.065,-0.002,47.237,47.239,0.007,0.007,0.005,-0.002
6,P084,right,1,2,3,Papilio_alexanor__Female,3,1,0,1,888,545,-6.272,81.861,""Left"",""Front"",255,200,27,0.956,141,1,966.307,568.859,-156.782,0.960,223.934,2026-02-05,15:14:48,0.000,0.000,0.000,23.604,18.513,3.459,0,0,0,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0,0,47.240,48.431,47.212,-0.627,0.011,1.880,0.054,47.240,47.240,0.007,0.007,-0.003,-0.003
7,P084,right,1,2,4,Pyrgus_sidae__Male,2,1,0,1,1225,870,-73.578,95.185,""Left"",""Front"",255,200,55,0.756,114,1,1251.958,778.712,-179.970,0.760,228.844,2026-02-05,15:14:52,0.000,0.000,0.000,8.070,6.329,1.612,0,0,0,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0,0,47.240,47.440,47.247,-0.055,0.004,0.074,-4.683E-4,47.240,47.240,0.007,0.007,-0.003,-0.003
8,P084,right,1,3,1,Gonepteryx_cleobule__Male,7,1,0,1,894,908,-102.130,105.002,""Left"",""Back"",255,114,40,0.837,188,1,906.710,803.770,-160.918,0.842,225.753,2026-02-05,15:14:58,0.000,0.000,0.000,84.529,67.393,18.404,0,0,0,109.519,85.897,18.936,0,0,0,1,1,0,0,1,0,0,0,47.220,51.365,47.247,1.501,-0.013,10.366,0.093,50.581,47.234,0.214,0.008,7.958,0.055
9,P084,right,1,3,2,Pyrgus_sidae__Male,10,0,1,1,1007,239,-159.863,122.769,""Left"",""Back"",0,0,0,0.918,207,0,1100.283,318.816,-339.585,0.923,226.538,2026-02-05,15:15:03,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.255,47.241,0.003,0.006,0.005,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
10,P084,right,1,3,3,Brintesia_circe__Male,9,0,0,1,1527,635,-176.420,285.056,""Left"",""Back"",0,0,0,1.417,322,0,1797.596,724.637,14.748,1.421,228.082,2026-02-05,15:15:08,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
11,P084,right,1,3,4,Papilio_alexanor__Female,1,1,0,1,1010,405,153.294,178.402,""Right"",""Back"",0,0,0,0.727,165,0,874.482,521.028,-193.864,0.731,228.314,2026-02-05,15:15:12,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
12,P084,right,1,3,5,Pyrgus_sidae__Male,6,0,0,1,325,951,151.932,303.621,""Right"",""Back"",0,0,0,0.221,48,0,531.012,727.965,-19.204,0.226,221.698,2026-02-05,15:15:16,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
