 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P093,right,1,1,1,Brintesia_circe__Male,9,0,0,1,385,713,-163.945,36.423,""Left"",""Back"",255,255,56,0.550,64,1,419.035,725.970,4.805,0.554,236.394,2026-02-06,10:10:27,85.000,85.000,20.111,116.203,112.649,35.805,0,0,0,106.250,106.135,27.590,0,0,0,1,1,1,0,0,1,0,0,50.015,49.664,47.161,0.827,0.004,7.043,0.043,49.357,47.243,0.767,3.963E-4,7.794,0.043
2,P093,right,1,1,2,Lycaena_tityrus__Female,7,0,1,1,554,235,94.662,30.317,""Right"",""Back"",255,255,115,0.642,72,1,557.105,204.842,-358.784,0.645,229.331,2026-02-06,10:10:32,255.000,255.000,117.889,251.570,182.492,127.149,255,255,255,255.000,255.000,115.705,255,255,119,1,1,1,0,0,1,0,0,33.483,37.373,34.412,2.166,-0.430,5.731,2.455,33.962,33.314,0.193,0.051,4.963,5.318
3,P093,right,1,2,1,Pyrgus_sidae__Male,10,1,1,1,1594,262,178.606,159.646,""Right"",""Back"",0,0,0,0.417,65,0,1434.679,251.819,-174.949,0.421,240.008,2026-02-06,10:10:40,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
4,P093,right,1,2,2,Lycaena_tityrus__Female,6,1,0,1,1365,676,150.551,135.781,""Right"",""Back"",0,0,0,0.441,70,0,1234.604,713.860,-166.741,0.446,241.897,2026-02-06,10:10:43,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.228,47.239,0.004,0.007,0.038,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P093,right,1,2,3,Papilio_alexanor__Female,2,0,0,1,511,856,-17.230,57.631,""Left"",""Front"",255,100,18,0.376,61,1,457.405,877.186,-4.339,0.380,247.656,2026-02-06,10:10:48,0.000,0.000,0.000,7.666,2.271,3.904,0,0,0,3.269,1.282,0.218,0,0,0,1,0,1,1,0,0,0,1,47.984,48.401,47.282,-0.894,0.011,2.694,0.057,47.852,47.991,-0.415,-0.399,1.162,1.105
6,P093,right,1,2,4,Brintesia_circe__Male,7,0,1,1,446,213,178.170,52.243,""Right"",""Back"",255,200,55,0.377,59,1,497.954,218.488,-352.140,0.381,241.734,2026-02-06,10:10:52,0.000,0.000,0.000,6.859,0.437,4.079,0,0,0,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,0,0,47.211,47.553,47.245,0.001,0.009,0.879,0.025,47.253,47.212,-0.073,-0.195,0.390,0.548
7,P093,right,1,3,1,Pyrgus_sidae__Male,4,0,1,1,519,462,146.334,198.148,""Right"",""Back"",0,0,0,0.397,91,0,715.869,439.523,-332.847,0.401,231.683,2026-02-06,10:10:57,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
8,P093,right,1,3,2,Brintesia_circe__Male,10,1,1,1,1399,291,-144.250,119.566,""Left"",""Back"",0,0,0,0.390,95,0,1309.117,212.153,-174.492,0.394,246.402,2026-02-06,10:11:01,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.239,47.240,8.488E-4,0.006,0.013,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P093,right,1,3,3,Lycaena_tityrus__Female,5,1,1,1,1176,293,-140.888,136.246,""Left"",""Back"",255,255,47,0.399,97,1,1051.612,348.593,-243.193,0.406,243.972,2026-02-06,10:11:05,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
10,P093,right,1,3,4,Gonepteryx_cleobule__Male,2,1,1,1,1253,151,89.905,137.069,""Right"",""Front"",0,0,0,0.452,104,0,1292.744,282.181,-196.760,0.456,232.374,2026-02-06,10:11:08,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.239,47.240,0.003,0.006,0.016,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
