 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P082,right,1,1,1,Lycaena_tityrus__Female,10,1,1,1,1280,215,-174.542,61.155,""Left"",""Back"",255,109,62,1.018,116,1,1220.098,202.683,-173.838,1.021,231.150,2026-02-05,15:02:18,0,0.000,0.000,22.191,4.331,15.327,0,0,0,0.000,0.000,0.000,0,0,0,0,1,1,0,0,0,0,0,46.653,46.751,46.847,0.108,0.012,0.497,0.004,46.647,46.837,-0.030,0.006,0.105,-0.002
2,P082,right,1,1,2,Pyrgus_sidae__Male,4,0,0,1,432,652,-150.060,106.557,""Left"",""Back"",255,238,52,0.546,61,1,537.154,669.240,-20.629,0.549,227.763,2026-02-05,15:02:24,255,255.000,45.667,87.354,87.188,24.568,0,0,0,122.596,122.135,25.199,0,0,0,0,1,0,0,0,1,0,0,49.182,49.657,47.259,-0.507,0.001,1.069,0.009,49.511,47.254,-0.180,0.005,0.344,-3.488E-4
3,P082,right,1,2,1,Brintesia_circe__Male,5,0,1,1,892,282,-107.631,52.369,""Left"",""Back"",255,255,74,0.612,91,1,856.718,320.700,-300.014,0.616,225.593,2026-02-05,15:02:31,255,241.000,75.000,162.199,148.722,57.100,255,255,0,155.288,149.237,49.276,255,255,0,1,1,0,0,1,1,0,0,44.470,52.211,46.852,0.720,0.393,7.131,0.110,49.177,47.232,0.967,-0.014,7.895,0.662
4,P082,right,1,2,2,Papilio_alexanor__Female,10,0,1,1,798,448,64.701,270.739,""Right"",""Front"",0,0,0,0.745,113,0,684.763,202.079,-359.425,0.749,229.564,2026-02-05,15:02:35,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P082,right,1,2,3,Lycaena_tityrus__Female,7,0,1,1,746,223,115.402,60.377,""Right"",""Back"",255,238,40,0.823,123,1,763.805,165.308,-8.251,0.827,226.151,2026-02-05,15:02:39,0,0.000,0.000,12.710,12.531,2.209,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,46.924,46.608,46.908,0.372,0.005,0.615,0.003,46.915,46.924,0.201,0.391,0.258,0.131
6,P082,right,1,3,1,Gonepteryx_cleobule__Male,8,0,1,1,656,236,168.896,62.497,""Right"",""Back"",255,255,40,0.604,134,1,716.151,219.040,-4.642,0.609,223.326,2026-02-05,15:02:46,0,0.000,0.000,37.725,35.146,8.968,0,0,0,0.000,0.000,0.000,0,0,0,1,1,1,0,0,0,0,0,47.211,50.413,47.262,-1.596,-0.214,7.214,0.523,47.393,47.215,-0.281,-0.197,0.859,0.546
7,P082,right,1,3,2,Brintesia_circe__Male,1,1,1,1,1006,661,-151.834,152.742,""Left"",""Back"",0,0,0,0.715,162,0,890.539,561.006,-167.272,0.719,228.074,2026-02-05,15:02:51,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
8,P082,right,1,3,3,Lycaena_tityrus__Female,7,1,0,1,1109,776,91.040,144.223,""Right"",""Back"",0,0,0,0.594,135,0,1109.235,920.223,-181.133,0.598,229.148,2026-02-05,15:02:55,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.212,47.239,0.021,0.007,0.028,-3.614E-4,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P082,right,1,3,4,Pyrgus_sidae__Male,5,1,1,1,763,333,111.283,153.614,""Right"",""Back"",0,0,0,0.702,157,0,768.496,486.516,-203.333,0.706,225.294,2026-02-05,15:02:59,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
10,P082,right,1,3,5,Lycaena_tityrus__Female,2,1,0,1,1124,895,-50.853,124.061,""Left"",""Front"",255,200,29,0.604,134,1,1162.884,777.190,-200.881,0.608,223.576,2026-02-05,15:03:04,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.200,47.239,0.029,0.007,0.014,-0.002,47.239,47.240,0.005,0.006,2.162E-4,-0.002
11,P082,right,0,4,1,Papilio_alexanor__Female,4,1,0,1,901,602,-142.017,147.084,""Left"",""Back"",0,0,0,0.743,168,0,879.463,456.502,-136.403,0.747,227.599,2026-02-05,15:03:17,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
12,P082,right,0,4,2,Brintesia_circe__Male,2,1,0,1,917,663,105.320,148.765,""Right"",""Back"",0,0,0,0.904,201,0,835.937,787.739,-162.301,0.908,223.570,2026-02-05,15:03:21,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
13,P082,right,0,4,3,Lycaena_tityrus__Female,5,1,0,1,729,584,170.095,128.023,""Right"",""Back"",0,0,0,0.853,191,0,607.055,545.023,-152.370,0.857,225.126,2026-02-05,15:03:26,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
14,P082,right,0,4,4,Gonepteryx_cleobule__Male,3,1,0,1,817,525,-153.367,55.548,""Left"",""Back"",255,255,58,0.805,182,1,805.174,470.725,-128.925,0.809,227.392,2026-02-05,15:03:33,0,0.000,0.000,110.957,101.495,36.998,0,0,0,114.423,114.160,28.122,0,0,0,1,1,1,0,0,1,0,0,57.591,58.150,48.333,-2.687,-0.414,25.064,2.425,58.554,55.455,-3.416,-2.312,26.993,16.753
15,P082,right,0,4,5,Pyrgus_sidae__Male,9,0,0,1,961,828,149.281,214.991,""Right"",""Back"",0,0,0,0.964,221,0,1135.097,701.860,-5.205,0.967,230.499,2026-02-05,15:03:37,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
16,P082,right,0,4,6,Papilio_alexanor__Female,1,1,0,1,1007,434,161.060,196.429,""Right"",""Back"",0,0,0,0.763,172,0,840.043,537.488,-192.853,0.768,226.689,2026-02-05,15:03:42,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
17,P082,right,0,4,7,Brintesia_circe__Male,10,0,0,1,779,814,-144.310,85.173,""Left"",""Back"",255,228,17,0.664,151,1,844.276,868.714,4.279,0.668,229.047,2026-02-05,15:03:46,0,0.000,0.000,1.009,0.785,0.074,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,46.803,47.521,47.244,0.028,0.007,0.509,0.003,47.336,47.238,0.050,-0.012,0.797,0.002
18,P082,right,0,4,8,Lycaena_tityrus__Female,6,1,0,1,662,716,-136.063,177.113,""Left"",""Back"",0,0,0,0.774,175,0,709.881,545.482,-118.253,0.777,227.708,2026-02-05,15:03:50,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
19,P082,right,0,4,9,Pyrgus_sidae__Male,7,0,1,1,901,187,-159.097,49.448,""Left"",""Back"",255,255,59,0.745,168,1,935.300,222.618,-334.823,0.749,227.024,2026-02-05,15:03:55,255,255.000,84.333,156.147,120.179,70.570,255,255,0,150.385,150.385,50.449,255,255,0,1,1,1,0,0,1,0,0,55.288,50.891,47.633,-1.642,-0.389,2.681,0.540,54.110,49.564,-1.641,-0.198,3.453,0.557
20,P082,right,0,4,10,Gonepteryx_cleobule__Male,8,0,1,1,763,314,122.668,96.193,""Right"",""Back"",0,0,0,0.685,155,0,811.776,231.091,-2.199,0.690,227.684,2026-02-05,15:03:59,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.238,47.240,-0.006,0.006,0.031,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
21,P082,right,0,4,11,Papilio_alexanor__Female,4,1,0,1,1057,585,166.476,154.424,""Right"",""Back"",0,0,0,0.677,154,0,924.779,505.224,-135.371,0.682,228.684,2026-02-05,15:04:03,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
