 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P089,right,1,1,1,Brintesia_circe__Male,7,1,0,1,1183,867,146.253,74.018,""Right"",""Back"",255,221,32,1.163,132,1,1123.151,910.553,-182.297,1.167,228.752,2026-02-05,15:57:27,0,0.000,0.000,43.979,43.915,9.329,0,0,0,11.442,10.917,1.571,0,0,0,0,1,0,0,0,1,0,0,47.421,48.586,47.229,0.087,-0.192,2.586,0.566,48.237,47.221,-3.963E-4,-0.195,1.731,0.541
2,P089,right,1,1,2,Lycaena_tityrus__Female,5,1,1,1,1352,289,-138.280,96.351,""Left"",""Back"",255,200,54,0.483,55,1,1273.527,233.094,-186.253,0.487,232.110,2026-02-05,15:57:33,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,46.924,47.012,46.923,0.156,0.007,0.080,-0.002,46.944,46.923,0.350,0.390,0.154,0.132
3,P089,right,1,2,1,Brintesia_circe__Male,10,1,0,1,1529,811,-178.270,75.761,""Left"",""Back"",255,200,15,0.401,61,1,1453.442,816.542,-185.925,0.404,232.503,2026-02-05,15:57:39,0,0.000,0.000,12.911,6.788,4.654,0,0,0,0.000,0.000,0.000,0,0,0,1,1,1,0,0,0,0,0,47.211,47.791,47.229,0.063,0.005,1.260,0.029,47.540,47.239,-0.062,0.008,0.452,0.003
4,P089,right,1,2,2,Gonepteryx_cleobule__Male,3,0,0,1,564,672,-151.355,77.743,""Left"",""Back"",255,255,48,0.521,77,1,641.734,673.186,-27.770,0.526,224.521,2026-02-05,15:57:43,0,0.000,0.000,44.383,44.243,10.906,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,47.240,50.332,47.260,-0.819,0.011,7.328,0.113,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P089,right,1,3,1,Pyrgus_sidae__Male,4,0,0,1,520,545,-128.250,226.573,""Left"",""Back"",0,0,0,0.411,93,0,726.754,637.671,-27.607,0.416,228.185,2026-02-05,15:57:49,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
6,P089,right,1,3,2,Brintesia_circe__Male,10,1,0,1,1394,735,129.412,163.666,""Right"",""Back"",0,0,0,0.422,97,0,1300.802,869.538,-184.701,0.426,232.626,2026-02-05,15:57:53,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
7,P089,right,1,3,3,Gonepteryx_cleobule__Male,1,0,1,1,1049,677,123.448,185.553,""Right"",""Back"",0,0,0,0.828,186,0,1148.548,520.411,-1.003,0.832,225.976,2026-02-05,15:57:56,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
8,P089,right,1,3,4,Lycaena_tityrus__Female,7,0,0,1,619,764,-105.980,134.822,""Left"",""Back"",0,0,0,0.415,95,0,652.868,894.499,1.431,0.419,231.303,2026-02-05,15:58:01,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
9,P089,right,1,3,5,Lycaena_tityrus__Female,5,0,1,1,703,248,145.808,110.903,""Right"",""Back"",255,255,49,0.360,81,1,808.121,283.339,-307.227,0.364,228.161,2026-02-05,15:58:04,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.374,47.247,0.029,0.009,0.040,0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
10,P089,right,1,3,6,Gonepteryx_cleobule__Male,3,1,1,1,1416,372,-166.108,153.424,""Left"",""Back"",0,0,0,0.349,79,0,1267.274,409.675,-208.107,0.353,229.212,2026-02-05,15:58:08,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
11,P089,right,1,3,7,Pyrgus_sidae__Male,6,0,1,1,814,347,-173.320,69.230,""Left"",""Back"",255,200,57,0.436,99,1,880.129,367.488,-349.466,0.439,230.177,2026-02-05,15:58:11,0,0.000,0.000,64.960,46.844,27.630,0,0,0,0.000,0.000,0.000,0,0,0,0,1,1,0,0,0,0,0,49.113,49.678,47.631,-0.827,-0.193,1.514,0.551,49.380,48.016,-0.590,-0.194,1.283,0.547
12,P089,right,0,4,1,Gonepteryx_cleobule__Male,9,0,0,1,673,681,-115.354,171.235,""Left"",""Back"",0,0,0,0.610,138,0,701.847,849.788,15.656,0.614,227.831,2026-02-05,15:58:26,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
13,P089,right,0,4,2,Pyrgus_sidae__Male,6,1,1,1,1075,411,-147.487,155.774,""Left"",""Back"",0,0,0,0.515,117,0,926.301,364.587,-195.178,0.520,228.691,2026-02-05,15:58:30,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
14,P089,right,0,4,3,Papilio_alexanor__Female,1,1,1,1,1162,533,92.577,67.700,""Right"",""Back"",255,200,55,0.454,104,1,1198.805,589.821,-215.510,0.458,231.259,2026-02-05,15:58:34,0,0.000,0.000,70.407,55.997,16.291,0,0,0,0.000,0.000,0.000,0,0,0,1,1,0,0,0,0,0,0,49.263,55.107,47.225,-3.182,0.002,11.523,0.091,49.689,48.635,-1.612,-1.369,5.431,3.866
15,P089,right,0,4,4,Lycaena_tityrus__Female,4,0,0,1,690,504,-92.108,143.843,""Left"",""Back"",0,0,0,0.450,100,0,763.876,627.423,-28.795,0.454,224.625,2026-02-05,15:58:37,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.172,47.240,0.039,0.010,0.059,0.001,47.240,47.240,0.007,0.007,-0.003,-0.003
16,P089,right,0,4,5,Brintesia_circe__Male,8,1,1,1,1356,237,173.221,63.113,""Right"",""Back"",255,255,16,0.500,113,1,1293.618,227.418,-164.489,0.505,227.846,2026-02-05,15:58:40,0,0.000,0.000,21.990,21.777,1.941,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,47.240,47.857,47.241,0.078,0.007,0.699,0.015,47.240,47.240,0.007,0.007,-0.003,-0.003
17,P089,right,0,4,6,Brintesia_circe__Male,10,0,0,1,649,712,-95.106,163.044,""Left"",""Back"",0,0,0,0.485,107,0,660.691,874.624,0.994,0.489,222.980,2026-02-05,15:58:44,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
18,P089,right,0,4,7,Gonepteryx_cleobule__Male,3,0,1,1,662,464,136.091,98.832,""Right"",""Back"",255,234,51,0.435,100,1,759.373,447.078,-325.950,0.439,232.200,2026-02-05,15:58:49,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
19,P089,right,0,4,8,Papilio_alexanor__Female,5,0,0,1,774,787,-142.421,104.095,""Left"",""Back"",255,100,14,0.411,94,1,869.891,746.496,-60.478,0.416,230.900,2026-02-05,15:58:52,0,0.000,0.000,4.640,1.820,0.335,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,47.211,47.645,47.204,-0.294,-0.196,1.078,0.556,47.287,47.212,-0.215,-0.196,0.664,0.553
20,P089,right,0,4,9,Pyrgus_sidae__Male,7,1,0,1,1322,849,140.497,67.643,""Right"",""Back"",255,255,61,0.409,94,1,1271.119,893.573,-181.716,0.413,232.232,2026-02-05,15:58:56,255,255.000,52.333,101.879,93.679,35.377,0,0,0,166.731,166.449,39.321,255,255,0,1,1,1,0,0,1,0,0,58.777,51.424,47.272,-1.062,-8.033E-4,2.242,0.010,55.271,47.272,-0.918,0.001,2.000,0.009
21,P089,right,0,4,10,Lycaena_tityrus__Female,2,1,0,1,1383,831,161.804,32.060,""Right"",""Back"",255,255,46,0.403,90,1,1351.028,828.625,-157.555,0.407,226.139,2026-02-05,15:58:59,255,255.000,43.000,99.660,75.223,27.010,0,0,0,129.135,129.135,24.038,255,255,0,1,1,1,0,0,1,0,0,48.869,44.916,48.028,2.090,0.581,3.265,0.822,45.352,46.077,0.349,0.191,1.901,0.686
22,P089,right,0,4,11,Gonepteryx_cleobule__Male,9,1,0,1,1363,668,138.297,177.758,""Right"",""Back"",0,0,0,0.520,120,0,1292.210,831.054,-204.828,0.524,232.779,2026-02-05,15:59:03,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
23,P089,right,0,4,12,Pyrgus_sidae__Male,6,1,0,1,1193,679,153.771,124.722,""Right"",""Back"",0,0,0,0.414,94,0,1072.578,711.468,-168.860,0.418,229.588,2026-02-05,15:59:06,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
24,P089,right,0,4,13,Papilio_alexanor__Female,1,1,0,1,1282,611,-160.422,151.317,""Left"",""Back"",0,0,0,0.473,105,0,1193.802,488.045,-145.231,0.478,224.035,2026-02-05,15:59:09,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
25,P089,right,0,4,14,Lycaena_tityrus__Female,4,0,0,1,764,538,-86.197,86.429,""Left"",""Front"",255,200,51,0.473,107,1,800.002,616.574,-28.419,0.477,228.726,2026-02-05,15:59:13,0,0.000,0.000,3.631,2.848,0.691,0,0,0,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0,0,48.273,46.419,47.233,3.587,4.074E-4,4.068,0.037,47.136,47.243,1.290,0.015,1.691,0.013
26,P089,right,0,4,15,Brintesia_circe__Male,8,0,0,1,587,891,76.344,50.505,""Right"",""Front"",255,200,52,0.454,104,1,590.102,840.590,17.177,0.458,231.379,2026-02-05,15:59:16,0,0.000,0.000,88.362,69.362,24.245,0,0,0,53.942,42.308,11.763,0,0,0,1,1,0,0,1,0,0,0,47.000,48.108,47.239,0.209,0.004,2.275,0.011,47.417,47.242,0.162,0.004,1.843,0.006
27,P089,right,0,4,16,Brintesia_circe__Male,10,1,0,1,1408,777,138.991,112.206,""Right"",""Back"",0,0,0,0.396,89,0,1334.090,861.425,-187.791,0.400,227.353,2026-02-05,15:59:20,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.161,47.239,0.043,0.007,0.189,-6.355E-4,47.118,46.923,0.072,0.390,0.228,0.132
28,P089,right,0,4,17,Gonepteryx_cleobule__Male,3,0,1,1,634,388,-174.742,48.909,""Left"",""Back"",255,229,75,0.362,83,1,674.347,415.644,-330.841,0.367,231.509,2026-02-05,15:59:24,0,0.000,0.000,94.213,85.040,34.623,0,0,0,3.269,3.269,0.974,0,0,0,0,1,1,0,0,1,0,0,50.944,55.301,47.267,-3.686,-0.176,18.547,0.668,51.409,47.930,-2.633,-1.175,9.989,2.189
29,P089,right,0,4,18,Papilio_alexanor__Female,5,1,1,1,1163,267,-150.017,115.217,""Left"",""Back"",255,100,14,0.398,91,1,1061.477,321.480,-238.202,0.402,231.446,2026-02-05,15:59:27,0,0.000,0.000,11.096,5.898,1.019,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,1,0,0,0,0,47.583,47.908,47.212,-0.391,-0.199,1.654,0.533,47.897,47.216,-0.467,-0.198,1.566,0.558
30,P089,right,0,4,19,Pyrgus_sidae__Male,7,0,1,1,701,227,72.703,49.200,""Right"",""Front"",255,227,89,0.453,103,1,685.173,180.415,-1.467,0.456,230.180,2026-02-05,15:59:31,255,200.000,86.667,184.189,148.920,74.115,255,200,0,241.923,199.731,85.244,255,200,0,1,1,1,0,1,1,0,0,51.290,51.278,49.866,-2.740,-0.973,4.507,1.518,51.119,51.395,-3.338,-3.668,5.889,4.958
31,P089,right,0,4,20,Lycaena_tityrus__Female,2,1,0,1,1341,809,145.095,13.504,""Right"",""Back"",255,255,129,0.426,96,1,1327.966,812.529,-160.245,0.430,227.875,2026-02-05,15:59:35,255,173.333,129.333,254.395,183.788,139.020,255,255,255,255.000,151.346,166.353,255,255,255,1,1,1,0,0,1,1,0,37.021,37.680,35.247,0.979,-0.611,4.768,3.078,37.037,36.519,0.270,-0.429,3.665,2.473
32,P089,right,0,4,21,Gonepteryx_cleobule__Male,9,0,1,1,442,374,134.786,36.567,""Right"",""Back"",255,200,58,0.332,74,1,459.491,341.888,-16.210,0.337,225.800,2026-02-05,15:59:38,0,0.000,0.000,21.586,14.357,6.596,0,0,0,0.000,0.000,0.000,0,0,0,1,1,1,0,0,0,0,0,59.193,59.310,54.847,1.659,3.935,30.334,23.712,59.635,57.408,3.301,3.367,32.862,30.275
33,P089,right,0,4,22,Pyrgus_sidae__Male,6,1,1,1,1285,355,-173.715,112.937,""Left"",""Back"",0,0,0,0.348,79,0,1172.856,368.359,-193.078,0.352,230.023,2026-02-05,15:59:42,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
34,P089,right,0,4,23,Papilio_alexanor__Female,1,1,0,1,1386,709,-164.779,179.220,""Left"",""Back"",0,0,0,0.362,82,0,1303.188,550.060,-132.742,0.367,228.922,2026-02-05,15:59:46,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
35,P089,right,0,4,24,Lycaena_tityrus__Female,4,0,1,1,827,577,107.371,120.080,""Right"",""Back"",255,200,53,0.573,131,1,918.754,499.539,-327.543,0.578,230.127,2026-02-05,15:59:49,0,0.000,0.000,23.200,18.055,5.727,0,0,0,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0,0,47.240,47.332,47.238,0.180,0.013,0.248,0.019,47.240,47.240,0.007,0.007,-0.003,-0.003
36,P089,right,0,4,25,Brintesia_circe__Male,8,0,1,1,699,273,79.891,57.295,""Right"",""Front"",255,179,102,0.543,126,1,681.009,218.604,-8.192,0.547,234.113,2026-02-05,15:59:53,255,200.000,110.000,250.562,211.947,98.835,255,200,110,255.000,201.314,108.897,255,200,110,1,1,0,0,1,1,0,0,51.051,50.432,49.625,0.927,0.893,8.982,8.991,50.583,51.578,0.574,0.638,8.508,7.643
37,P089,right,0,4,26,Brintesia_circe__Male,10,1,0,1,1403,742,129.453,144.213,""Right"",""Back"",0,0,0,0.407,91,0,1325.761,863.785,-187.069,0.411,226.264,2026-02-05,15:59:56,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
