 ,PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time,imgJ_click_hitbox_R_ctr,imgJ_click_hitbox_G_ctr ,imgJ_click_hitbox_B_ctr,imgJ_click_hitbox_R_rMean_30 ,imgJ_click_hitbox_G_rMean_30,imgJ_click_hitbox_B_rMean_30,imgJ_click_hitbox_R_rMode_30 ,imgJ_click_hitbox_G_rMode_30,imgJ_click_hitbox_B_rMode_30,imgJ_click_hitbox_R_rMean_10 ,imgJ_click_hitbox_G_rMean_10,imgJ_click_hitbox_B_rMean_10,imgJ_click_hitbox_R_rMode_10 ,imgJ_click_hitbox_G_rMode_10,imgJ_click_hitbox_B_rMode_10,imgJ_click_hitbox_30_Forewing ,imgJ_click_hitbox_30_Hindwing ,imgJ_click_hitbox_30_Body,imgJ_click_hitbox_30_Tail ,imgJ_click_hitbox_10_Forewing ,imgJ_click_hitbox_10_Hindwing ,imgJ_click_hitbox_10_Body,imgJ_click_hitbox_10_Tail ,imgJ_click_img_L_ctr,imgJ_click_img_L_rMean_30,imgJ_click_img_L_rMode_30,imgJ_click_img_A_rMean_30,imgJ_click_img_A_rMode_30,imgJ_click_img_B_rMean_30,imgJ_click_img_B_rMode_30,imgJ_click_img_L_rMean_10,imgJ_click_img_L_rMode_10,imgJ_click_img_A_rMean_10,imgJ_click_img_A_rMode_10,imgJ_click_img_B_rMean_10,imgJ_click_img_B_rMode_10
1,P070,right,1,1,1,Brintesia_circe__Male,7,1,0,1,1421,838,159.659,109.267,""Right"",""Back"",0,0,0,0.710,82,0,1323.266,886.860,-186.220,0.713,234.154,2026-02-05,10:26:47,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.245,47.241,0.001,0.007,0.017,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
2,P070,right,1,1,2,Papilio_alexanor__Female,3,1,0,1,1392,691,151.939,38.712,""Right"",""Back"",255,255,49,0.553,64,1,1353.303,689.912,-150.328,0.557,235.263,2026-02-05,10:26:59,0.000,0.000,0.000,104.300,90.603,36.419,0,0,0,27.788,27.667,6.923,0,0,0,0,1,1,0,0,1,0,0,48.680,51.393,47.193,-1.838,0.019,7.839,0.055,49.803,47.233,-0.843,-0.406,4.159,1.131
3,P070,right,1,1,3,Gonepteryx_cleobule__Male,8,1,1,1,1593,259,-85.725,72.544,""Left"",""Front"",0,0,0,0.387,45,0,1559.125,194.851,-212.112,0.391,237.601,2026-02-05,10:27:05,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.216,47.211,-0.171,-0.195,0.540,0.550,47.211,47.211,-0.196,-0.196,0.551,0.551
4,P070,right,1,1,4,Pyrgus_sidae__Male,4,0,0,1,320,772,179.783,142.434,""Right"",""Back"",0,0,0,0.395,45,0,437.777,691.898,-34.003,0.399,233.073,2026-02-05,10:27:16,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
5,P070,right,1,1,5,Papilio_alexanor__Female,9,0,0,1,339,780,107.955,44.080,""Right"",""Back"",255,235,62,0.377,43,1,333.402,736.277,-25.251,0.381,236.424,2026-02-05,10:27:20,255.000,255.000,75.000,160.384,149.080,56.218,255,255,0,194.519,194.519,60.987,255,255,0,1,1,0,0,0,1,0,0,55.819,58.772,55.060,-4.858,-4.339,16.482,13.017,57.836,56.866,-4.566,-4.327,14.324,12.893
6,P070,right,1,2,1,Pyrgus_sidae__Male,4,0,1,1,384,354,179.990,150.903,""Right"",""Back"",0,0,0,0.393,59,0,524.520,409.008,-338.611,0.397,231.855,2026-02-05,10:27:25,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
7,P070,right,1,2,2,Lycaena_tityrus__Female,2,0,0,1,399,756,-99.532,132.071,""Left"",""Back"",0,0,0,0.332,51,0,417.125,886.821,1.644,0.337,234.130,2026-02-05,10:27:29,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.190,47.239,0.041,0.007,0.014,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
8,P070,right,1,2,3,Gonepteryx_cleobule__Male,8,0,0,1,427,825,-80.264,12.437,""Left"",""Front"",255,255,53,0.429,65,1,430.722,836.867,-27.151,0.433,230.927,2026-02-05,10:27:33,0.000,0.000,0.000,97.844,95.238,24.436,0,0,0,58.846,58.846,13.442,0,0,0,1,1,0,0,0,1,0,0,47.928,58.550,47.279,-0.716,-0.016,24.301,0.710,53.826,47.360,-2.291,0.207,14.087,0.813
9,P070,right,1,2,4,Papilio_alexanor__Female,7,0,1,1,473,257,79.184,36.392,""Right"",""Front"",255,255,110,0.359,54,1,475.251,220.678,-345.638,0.363,231.271,2026-02-05,10:27:38,255.000,255.000,109.667,245.316,205.684,99.821,255,255,0,255.000,236.622,108.263,255,255,108,1,1,1,0,1,1,0,0,67.002,66.217,58.914,-7.671,-6.884,28.573,5.566,71.629,87.595,-9.152,-7.240,34.101,29.249
10,P070,right,1,3,1,Lycaena_tityrus__Female,2,1,0,1,1385,807,179.675,99.492,""Right"",""Back"",0,0,0,0.457,106,0,1286.999,789.843,-169.745,0.460,234.532,2026-02-05,10:27:44,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.178,47.239,0.023,0.007,0.035,-0.002,47.217,47.239,0.017,0.007,0.044,-0.002
11,P070,right,1,3,2,Papilio_alexanor__Female,8,0,1,1,405,276,174.839,102.671,""Right"",""Back"",255,100,11,0.370,84,1,506.737,262.181,-2.575,0.374,229.921,2026-02-05,10:27:48,0.000,0.000,0.000,4.640,1.820,0.225,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,47.240,47.260,47.242,-0.001,0.008,0.027,-1.019E-4,47.240,47.240,0.007,0.007,-0.003,-0.003
12,P070,right,1,3,3,Gonepteryx_cleobule__Male,5,0,0,1,681,763,-120.542,171.591,""Left"",""Back"",0,0,0,0.382,90,0,852.591,763.389,-59.328,0.386,238.167,2026-02-05,10:27:52,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
13,P070,right,1,3,4,Pyrgus_sidae__Male,4,1,0,1,1299,556,141.090,221.286,""Right"",""Back"",0,0,0,0.492,114,0,1083.718,607.196,-154.467,0.496,234.066,2026-02-05,10:27:56,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
14,P070,right,1,3,5,Lycaena_tityrus__Female,10,0,1,1,820,267,89.161,63.774,""Right"",""Front"",255,200,90,0.629,145,1,820.619,203.229,-358.606,0.634,231.963,2026-02-05,10:28:00,255.000,200.000,83.000,207.389,168.051,63.001,255,200,0,255.000,200.000,82.295,255,200,80,1,1,0,0,1,0,0,0,38.296,41.548,43.870,10.704,1.225,13.253,7.827,40.547,36.033,14.696,12.733,17.519,15.200
15,P070,right,0,4,1,Pyrgus_sidae__Male,2,1,1,1,1237,251,104.122,60.712,""Right"",""Back"",255,200,43,0.526,123,1,1211.623,306.154,-169.415,0.530,235.815,2026-02-05,10:28:15,141.667,111.111,24.556,89.976,70.570,23.537,0,0,0,101.346,79.487,20.051,0,0,0,1,0,0,0,1,0,0,0,52.305,50.428,47.246,-1.580,-0.780,2.148,0.973,50.809,48.979,-2.004,-1.357,2.213,1.380
16,P070,right,0,4,2,Gonepteryx_cleobule__Male,8,0,1,1,553,255,175.682,61.538,""Right"",""Back"",255,234,19,0.468,109,1,610.394,232.799,-16.829,0.472,235.008,2026-02-05,10:28:19,0.000,0.000,0.000,39.541,38.337,4.513,0,0,0,27.788,25.692,2.436,0,0,0,0,1,0,1,0,1,0,0,51.022,51.561,47.275,-0.958,0.022,8.667,0.125,50.637,50.346,-1.007,-0.931,6.549,7.556
17,P070,right,0,4,3,Papilio_alexanor__Female,4,1,1,1,1236,532,-115.342,141.608,""Left"",""Back"",255,100,17,0.465,108,1,1115.532,457.566,-212.947,0.470,234.092,2026-02-05,10:28:24,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
18,P070,right,0,4,4,Brintesia_circe__Male,6,0,0,1,825,634,-118.660,117.614,""Left"",""Back"",255,255,40,0.451,103,1,905.399,719.844,-14.465,0.455,230.928,2026-02-05,10:28:29,0.000,0.000,0.000,17.551,17.472,3.452,0,0,0,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,47.240,47.244,47.244,0.025,0.006,0.258,0.008,47.240,47.240,0.007,0.007,-0.003,-0.003
19,P070,right,0,4,5,Lycaena_tityrus__Female,7,0,0,1,785,832,-31.683,129.835,""Left"",""Front"",0,0,0,0.434,100,0,673.066,897.786,1.239,0.436,233.757,2026-02-05,10:28:33,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.181,47.239,0.021,0.007,0.005,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
20,P070,right,0,4,6,Gonepteryx_cleobule__Male,1,0,1,1,669,533,-62.846,34.259,""Left"",""Front"",255,200,89,0.376,86,1,635.957,542.047,-312.466,0.380,231.457,2026-02-05,10:28:36,255.000,200.000,93.000,210.617,155.356,84.004,255,200,0,255.000,199.058,92.154,255,200,88,1,1,1,0,1,0,0,0,74.377,65.766,79.027,5.092,3.047,43.801,20.454,74.365,70.017,11.804,10.670,62.616,63.296
21,P070,right,0,4,7,Brintesia_circe__Male,10,0,0,1,584,801,-112.258,67.530,""Left"",""Back"",255,200,64,0.414,93,1,602.564,865.928,6.302,0.418,227.332,2026-02-05,10:28:40,0.000,0.000,0.000,15.938,13.634,4.396,0,0,0,0.000,0.000,0.000,0,0,0,1,1,0,0,0,0,0,0,47.240,47.188,47.233,0.141,0.008,0.979,0.024,47.173,47.239,0.040,0.007,0.133,-0.002
22,P070,right,0,4,8,Lycaena_tityrus__Female,3,1,1,1,1155,478,-142.476,42.981,""Left"",""Back"",255,255,63,0.461,110,1,1113.037,468.703,-205.032,0.466,240.355,2026-02-05,10:28:44,255.000,255.000,70.000,142.025,110.778,64.130,255,0,0,227.212,226.596,65.603,255,255,0,0,1,1,0,0,1,0,0,43.434,43.536,47.256,0.918,-0.206,2.600,0.023,43.266,42.860,1.934,1.767,3.701,3.245
23,P070,right,0,4,9,Pyrgus_sidae__Male,5,1,1,1,828,265,104.515,203.950,""Right"",""Back"",0,0,0,0.582,137,0,873.659,463.774,-207.452,0.586,237.057,2026-02-05,10:28:48,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
24,P070,right,0,4,10,Papilio_alexanor__Female,9,0,1,1,489,512,123.949,198.409,""Right"",""Back"",0,0,0,0.388,88,0,510.297,314.737,-27.787,0.391,229.955,2026-02-05,10:28:52,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
25,P070,right,0,4,11,Pyrgus_sidae__Male,2,1,1,1,1272,260,27.166,56.538,""Right"",""Front"",255,100,27,0.414,96,1,1328.025,267.600,-199.441,0.418,234.263,2026-02-05,10:28:56,0.000,0.000,0.000,12.306,7.138,3.371,0,0,0,19.615,7.731,1.333,0,0,0,1,0,1,1,0,0,0,1,49.202,48.581,47.235,-0.887,1.435E-4,1.290,0.007,48.743,48.301,-0.791,-0.777,1.242,0.968
26,P070,right,0,4,12,Gonepteryx_cleobule__Male,8,1,1,1,1479,219,147.210,82.821,""Right"",""Back"",0,0,0,0.375,85,0,1407.690,261.121,-177.779,0.378,229.880,2026-02-05,10:29:01,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.592,47.240,-0.256,0.002,1.188,0.020,47.240,47.212,-0.166,-0.197,0.522,0.553
27,P070,right,0,4,13,Papilio_alexanor__Female,4,0,0,1,574,658,-161.124,136.265,""Left"",""Back"",255,100,14,0.381,90,1,710.013,649.702,-22.367,0.385,239.008,2026-02-05,10:29:05,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.083,47.239,47.242,-0.081,0.009,0.296,0.002,47.161,47.239,-0.050,0.007,0.197,-0.002
28,P070,right,0,4,14,Brintesia_circe__Male,6,1,0,1,1170,696,153.547,74.008,""Right"",""Back"",255,216,29,0.401,90,1,1099.396,718.187,-170.992,0.406,226.865,2026-02-05,10:29:10,0.000,0.000,0.000,33.892,33.654,6.635,0,0,0,24.519,23.231,3.038,0,0,0,0,1,0,0,0,1,0,0,48.500,48.284,47.210,0.037,-0.192,2.113,0.555,48.669,47.219,0.055,-0.198,2.614,0.566
29,P070,right,0,4,15,Lycaena_tityrus__Female,7,0,0,1,658,853,-100.476,44.095,""Left"",""Back"",255,255,123,0.422,98,1,665.007,896.535,1.332,0.426,234.909,2026-02-05,10:29:13,255.000,255.000,125.444,255.000,230.888,119.941,255,255,114,255.000,255.000,124.340,255,255,123,1,1,1,0,0,1,0,0,33.113,36.255,33.156,2.418,-0.380,6.565,3.095,33.202,33.185,1.237,-0.172,6.177,6.227
30,P070,right,0,4,16,Gonepteryx_cleobule__Male,1,0,1,1,642,525,-175.765,92.250,""Left"",""Back"",0,0,0,0.444,102,0,709.821,587.532,-321.558,0.447,232.908,2026-02-05,10:29:17,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.230,47.240,-0.064,0.006,0.191,-0.002,47.237,47.240,-0.010,0.006,0.043,-0.002
31,P070,right,0,4,17,Brintesia_circe__Male,10,0,1,1,664,464,87.383,257.889,""Right"",""Front"",0,0,0,0.446,102,0,639.963,207.234,-2.731,0.449,231.369,2026-02-05,10:29:21,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
32,P070,right,0,4,18,Lycaena_tityrus__Female,3,1,1,1,1065,559,-34.232,105.829,""Left"",""Front"",255,110,7,0.458,109,1,1118.078,467.444,-205.666,0.463,239.924,2026-02-05,10:29:25,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
33,P070,right,0,4,19,Pyrgus_sidae__Male,5,1,0,1,1059,907,-148.989,155.186,""Left"",""Back"",0,0,0,0.407,92,0,1068.879,752.129,-117.361,0.411,228.451,2026-02-05,10:29:29,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
34,P070,right,0,4,20,Papilio_alexanor__Female,9,1,1,1,1297,446,-98.615,176.842,""Left"",""Back"",0,0,0,0.435,102,0,1361.254,281.244,-150.079,0.440,236.532,2026-02-05,10:29:37,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.240,47.240,0.007,0.007,-0.003,-0.003,47.240,47.240,0.007,0.007,-0.003,-0.003
35,P070,right,0,4,21,Pyrgus_sidae__Male,2,0,1,1,590,212,-111.476,55.635,""Left"",""Back"",255,255,109,0.423,96,1,591.975,267.600,-340.559,0.427,229.669,2026-02-05,10:29:41,255.000,255.000,116.333,248.343,227.971,105.131,255,255,111,255.000,251.038,114.301,255,255,115,1,1,0,0,0,1,0,0,48.926,50.575,51.144,-2.611,-3.072,4.918,1.943,50.164,47.974,-2.937,-3.104,6.251,5.822
36,P070,right,0,4,22,Gonepteryx_cleobule__Male,8,0,0,1,534,868,73.120,48.331,""Right"",""Front"",0,0,0,0.368,88,0,524.986,820.517,6.131,0.372,242.239,2026-02-05,10:29:46,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.223,47.211,-0.138,-0.195,0.559,0.550,47.211,47.211,-0.196,-0.196,0.551,0.551
37,P070,right,0,4,23,Papilio_alexanor__Female,4,1,0,1,1248,604,132.190,102.590,""Right"",""Back"",0,0,0,0.429,101,0,1150.321,635.361,-149.990,0.433,237.621,2026-02-05,10:29:50,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.235,47.239,0.005,0.006,0.001,-0.002,47.240,47.240,0.007,0.007,-0.003,-0.003
38,P070,right,0,4,24,Brintesia_circe__Male,6,1,1,1,1263,373,-168.445,102.829,""Left"",""Back"",255,255,49,0.350,81,1,1160.435,365.637,-187.449,0.354,234.530,2026-02-05,10:29:55,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.211,47.322,47.241,0.001,0.005,0.372,0.004,47.209,47.240,-0.013,0.007,0.158,-0.002
39,P070,right,0,4,25,Lycaena_tityrus__Female,7,0,1,1,693,323,86.334,142.445,""Right"",""Front"",0,0,0,0.434,102,0,681.099,181.053,-1.127,0.439,236.914,2026-02-05,10:29:59,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,47.240,47.170,47.238,0.053,0.009,0.076,-3.614E-4,47.240,47.240,0.007,0.007,-0.003,-0.003
