frame,x,y,heading_deg
1,-0.7862098712734125,-0.5775925236715512,-9.156787939518729
5,-0.7817139155447254,-0.5808837817817984,-8.669346700679247
9,-0.777223112335848,-0.5840603178236153,-8.157686408089948
13,-0.7727373959987215,-0.5871178196951228,-7.624921227358727
17,-0.7682567994528554,-0.5900525252556069,-7.074218202903022
21,-0.763781445148016,-0.5928612342970638,-6.508783711903589
25,-0.7593115346692829,-0.5955413180340534,-5.9318498602772
29,-0.7548473372229142,-0.5980907259579487,-5.34666087830986
33,-0.7503891772568504,-0.6005079899305019,-4.756459573222652
37,-0.7459374214802272,-0.6027922254247615,-4.164473895319549
41,-0.74149246555168,-0.6049431298576088,-3.573903673492344
45,-0.7370547207064643,-0.6069609779962513,-2.9879075747397383
49,-0.7326246005874602,-0.6088466144595783,-2.4095903410001838
53,-0.7282025085351768,-0.6106014433730852,-1.8419903550107144
57,-0.7237888255771372,-0.6122274152718449,-1.2880675850934018
61,-0.7193838993379598,-0.6137270113786704,-0.7506919567484268
65,-0.7149880340684729,-0.6151032254131964,-0.23263219670828
69,-0.7106014819659263,-0.616359543111373,0.2634548073079226
73,-0.7062244359283835,-0.6174999196532646,0.7350340904940829
77,-0.7018570238553778,-0.6185287552097746,1.1797021006231936
81,-0.6974993045745801,-0.6194508688259129,1.5951955585012598
85,-0.6931512654412272,-0.620271470859621,1.979399657276568
89,-0.6888128216240762,-0.6209961341913702,2.330355571838732
93,-0.6844838170593068,-0.621630764411285,2.6462672528151905
97,-0.6801640270226647,-0.6221815691781452,2.9255074830352092
101,-0.6758531622407385,-0.6226550269291264,3.16662317776797
105,-0.6715508744350746,-0.623057855101461,3.3683399135343195
109,-0.6672567631681797,-0.6233969780083096,3.52956567382443
113,-0.6629702513791343,-0.6236832300040005,3.564821385001525
117,-0.6586889721977103,-0.623978711787676,3.219440567923529
121,-0.6544122246053238,-0.6243015504458866,2.880649675686462
125,-0.6501400034997309,-0.624650241051974,2.550366049233011
129,-0.6458722970529707,-0.6250229430488357,2.2304967764289283
133,-0.6416090828180008,-0.6254174829965986,1.9229305790189626
137,-0.6373503242040407,-0.625831358875868,1.6295295838890331
141,-0.6330959674026954,-0.626261745946127,1.3521210144801212
145,-0.628845938840261,-0.6267055041491864,1.0924888393575873
149,-0.6246001432233096,-0.6271591870388403,0.8523654159251652
153,-0.6203584622347781,-0.6276190522102025,0.6334231680796186
157,-0.6161207539265225,-0.6280810731956789,0.4372663372218491
161,-0.6118868528417695,-0.6285409527892444,0.2654228464689189
165,-0.6076565708873178,-0.6289941377565981,0.11933631814332339
169,-0.603429698960909,-0.6294358348858096,0.0003582846478825855
173,-0.5992060093241348,-0.6298610283311048,-0.09025936733659029
177,-0.594985258695825,-0.6302644982012776,-0.1513716797689546
181,-0.5907671920253207,-0.6306408403436098,-0.18194759429940613
185,-0.5865515468896481,-0.630984487273877,-0.1810765732590433
189,-0.5823380584436396,-0.6312897302026722,-0.14797483337924605
193,-0.5781264648377811,-0.6315507421076096,-0.08199115622171967
197,-0.5739165130052559,-0.6317616017996209,0.017387759314690075
201,-0.5697079647075933,-0.6319163189292487,0.15053243546652265
205,-0.5655006027177538,-0.6320088598752862,0.3176662763497528
209,-0.5612942370106729,-0.6320331744531034,0.5188617803239495
213,-0.5570887108244428,-0.6319832233733534,0.7540373312097284
217,-0.5528839064506902,-0.6318530063734116,1.0229545933138642
221,-0.5486797506104861,-0.6316365909338499,1.325216532784223
225,-0.5444762192724725,-0.6313281414805957,1.6602660852413125
229,-0.540273341772955,-0.630921948960362,2.0273854869257093
233,-0.536071204103579,-0.6304124606627807,2.4256962837738367
237,-0.5318699512409434,-0.6297943101477859,2.854160029899882
241,-0.5276697884041008,-0.6290623471217005,3.3115796839343186
245,-0.5234709811403069,-0.6282116670907092,3.796601708561385
249,-0.5192738541564802,-0.6272376406065787,4.307718875425558
253,-0.5150787888334584,-0.6261359419072743,4.84327377435372
257,-0.5108862193820191,-0.6249025767451577,5.401463022582404
261,-0.5066966276234713,-0.6235339091884329,5.98034216640169
265,-0.5025105364030257,-0.6220266871779613,6.577831264347406
269,-0.4983285016706842,-0.6203780666221186,7.1917211378050725
273,-0.49415110329154716,-0.6185856338173402,7.819680271649754
277,-0.48997893467468395,-0.6166474259917787,8.45926234435141
281,-0.48581259133647725,-0.6145619497841547,9.1079143638412
285,-0.4816526585400445,-0.6123281974894327,9.762985382376735
289,-0.4774996981763743,-0.6099456609271597,10.421735760678555
293,-0.4733542350746214,-0.6074143428167739,11.081346948750948
297,-0.46921674294805044,-0.604734765576336,11.738931748064054
301,-0.46508763019792015,-0.6019079774961996,12.39154501717253
305,-0.46096722580975624,-0.5989355562761874,13.036194780395567
309,-0.45685576558464164,-0.5958196099528594,13.669853696894094
313,-0.45275337895213047,-0.5925627752812732,14.289470845368214
317,-0.4486600766110401,-0.5891682136720771,14.891983777671095
321,-0.4445757392396786,-0.5856396048186158,15.474330792906276
325,-0.4405001075080986,-0.5819811381787908,16.03346338205392
329,-0.4364327736119317,-0.5781975025016041,16.566358791865163
333,-0.4323731745305064,-0.5742938736076366,17.07003265568277
337,-0.4283205871916572,-0.5702759006453674,17.54155163799496
341,-0.4242741257022831,-0.5661496910505784,17.978046038915746
345,-0.42023274077776973,-0.5619217944337525,18.376722304412333
349,-0.4161952214753267,-0.5575991856101784,18.73487538797248
353,-0.412160199306564,-0.5531892469695718,19.049900909524677
357,-0.4081261547737134,-0.5486997503567618,19.319307057791786
361,-0.40409142634220174,-0.5441388386030388,19.540726182875805
365,-0.40005422183019357,-0.5395150068100049,19.711926026735597
369,-0.3960126321635517,-0.5348370834453133,19.83082054032798
373,-0.39196464741269965,-0.5301142112638918,19.89548023753345
377,-0.38790817499632696,-0.5253558280205716,19.90414203757422
381,-0.38384105990591516,-0.5205716468921381,19.855218549450772
385,-0.3797611067748279,-0.5157716364803893,19.74730675396321
389,-0.37566610358631736,-0.510966000224584,19.57919604114161
393,-0.37155384678635434,-0.5061651550134354,19.34987556337214
397,-0.3674221675398401,-0.5013797087552652,19.05854086716443
401,-0.3632689588426656,-0.4966204366416439,18.704599769350104
405,-0.35909220317747853,-0.49189825582626384,18.287677446518405
409,-0.3548900003782146,-0.48722419823812363,17.80762070967066
413,-0.35066059534781935,-0.4826093812573294,17.264501439397144
417,-0.34640240525563437,-0.47806497600359554,16.658619160332638
421,-0.34211404582620125,-0.47360217302216767,15.990502737214902
425,-0.3377943563204229,-0.4692321451993277,15.260911178539047
429,-0.33344242280381636,-0.46496600779937874,14.47083353755189
433,-0.3290575992957852,-0.46081477558612655,13.621487904149065
437,-0.3246395263991741,-0.4567893170729889,12.714319485104134
441,-0.3201881470216016,-0.45290030603516007,11.75099777395841
445,-0.31570371881985176,-0.4491581705124831,10.73341281581292
449,-0.31118682302646605,-0.44557303963021255,9.663670576171812
453,-0.30663836935397815,-0.4421546886637125,8.544087426873595
457,-0.30205959671709925,-0.43891248286912676,7.3771837659927275
461,-0.29745206956645803,-0.43585532069179944,6.165676792382695
465,-0.2928176696887826,-0.4329915770443024,4.912472459245289
469,-0.2881585833969405,-0.43032904741300215,3.6206566347307025
473,-0.28347728410791734,-0.42787489360305486,2.2934855010848962
477,-0.2787765103862294,-0.42563559196377443,0.934375227245762
481,-0.2740592396127056,-0.42361688494721284,-0.453109046967536
485,-0.26932865752209895,-0.4218237368408316,-1.8652648738408133
489,-0.2645881239354383,-0.4202602944794034,-3.2982647637807956
493,-0.2598411350921384,-0.41892985368159785,-4.748169007485134
497,-0.2550912830603657,-0.417834832073798,-6.2109390048606645
501,-0.250342212769748,-0.4169767488591356,-7.682451048961012
505,-0.2455975772661642,-0.4163562119659461,-9.158510511117923
509,-0.24086099183221543,-0.4159729128700507,-10.634866371569391
513,-0.23613598764757793,-0.4158256292333552,-12.107226038262185
517,-0.23142596567971233,-0.41591223534165206,-13.571270395125257
521,-0.22673415149673126,-0.41622972016205945,-15.0226690199861
525,-0.22206355168053168,-0.41677421268022186,-16.45709551143857
