frame,x,y,heading_deg
1,-0.8302266040543583,-0.5185471555808985,-34.08951480301703
5,-0.8258540790595609,-0.526899358163979,-33.749024779741305
9,-0.8214763723903744,-0.5351762155342277,-33.2976719945009
13,-0.8170874743132647,-0.5433601260244042,-32.737418423353716
17,-0.8126817548926685,-0.5514335422256728,-32.07064080386966
21,-0.8082540340407454,-0.5593789926804341,-31.30011120061154
25,-0.8037996458359414,-0.5671791119396352,-30.42897610549721
29,-0.7993144963178768,-0.574816679741649,-29.460734255837536
33,-0.7947951140028777,-0.5822746696952528,-28.39921335564184
37,-0.790238692414075,-0.5895363074625536,-27.248545886992865
41,-0.7856431239856846,-0.5965851380512174,-26.013144197943227
45,-0.7810070247852944,-0.6034051014514619,-24.69767505151413
49,-0.7763297496020115,-0.6099806155041071,-23.307033817036906
53,-0.7716113970722692,-0.616296664573066,-21.846318480332652
57,-0.7668528046576764,-0.622338892329487,-20.320803643149578
61,-0.7620555334479592,-0.6280936967443288,-18.73591467495856
65,-0.757221842933005,-0.6335483252386193,-17.097202171739113
69,-0.7523546560664883,-0.6386909678610203,-15.41031686687504
73,-0.7474575151239351,-0.6435108463530508,-13.680985128832999
77,-0.7425345290343444,-0.6479982970233776,-11.914985169037097
81,-0.7375903130304069,-0.6521448454811817,-10.11812407140017
85,-0.7326299216119777,-0.6559432714694834,-8.296215742457756
89,-0.7276587759452952,-0.6593876622848547,-6.4550598681036355
93,-0.722682586921862,-0.6624734535605611,-4.600421949678122
97,-0.7177072751723372,-0.665197456514765,-2.7380144787491796
101,-0.7127388893699163,-0.6675578711118394,-0.8734792964772498
105,-0.7077835241635013,-0.669554284940522,0.9876288298915463
109,-0.7028472390538566,-0.6711876579651165,2.8398573939844587
113,-0.6979359794675928,-0.6724602936434098,4.677870094068714
117,-0.6930555011970811,-0.6733757972167786,6.496459539286178
121,-0.6882112992631163,-0.6739390222549525,8.290558735747004
125,-0.6834085421259322,-0.674156006772836,10.055251380913097
129,-0.6786520120241957,-0.6740339004243947,11.785781004965978
133,-0.6739460520662004,-0.6735808844157357,13.477559007245807
137,-0.6692945205380753,-0.6728060858650671,15.126171644294637
141,-0.6647007527355357,-0.6717194883720489,16.72738603347012
145,-0.660167530473232,-0.6703318405456827,18.277155242455805
149,-0.6556970592831933,-0.6686545641823255,19.771622540243396
153,-0.6512909531845898,-0.666699663688738,21.207124889256825
157,-0.6469502267935979,-0.6644796382151954,22.58019576121767
161,-0.6426752944463143,-0.6620073978069042,23.88756736109848
165,-0.638465975930345,-0.6592961847048104,25.12617234408289
169,-0.6343215083620565,-0.6563595007356812,26.293145109862003
173,-0.6302405637060189,-0.6532110415321071,27.385822756871853
177,-0.6262212714097336,-0.649864638121287,28.401745776256675
181,-0.6222612456187524,-0.6463342062219183,29.338658561474666
185,-0.6183576164427395,-0.6426337033953045,30.194509804607307
189,-0.6145070647596768,-0.6387770940132529,30.967452844660464
193,-0.610705860070831,-0.6347783218340269,31.655846026532487
197,-0.6069499009508279,-0.6306512898204616,32.258253121960266
201,-0.6032347576727713,-0.6264098466926522,32.773443855732346
205,-0.5995557166254459,-0.6220677795821572,33.2003945718794
209,-0.59590782617608,-0.6176388120458487,33.538289065524935
213,-0.592285943665954,-0.613136606605506,33.786519596711734
217,-0.5886847832556122,-0.608574770903916,33.944688092929766
221,-0.5850989643601479,-0.6039668665095369,34.012607537372645
225,-0.581523060431895,-0.5993264193595446,33.990303530262565
229,-0.5779516478570897,-0.5946669308053145,33.87801600102481
