PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P024,right,1,1,1,Pyrgus_sidae__Male,10,1,0,1,1079,863,-178.318855274332,62.0581321064029,"""Left""","""Back""",255,200,75,1.3681169,164,1,1017.45483809076,855.037286511443,-174.309167973657,1.3719226,241.996423846823,2026-01-26,14:53:36
P024,right,1,1,2,Lycaena_tityrus__Female,05,0,1,1,922,402,-15.8176332088569,107.980370556492,"""Left""","""Front""",255,107,3,0.8181418,91,1,847.862905637897,323.492346455507,-297.542309062318,0.822678,226.091273290136,2026-01-26,14:53:40
P024,right,1,2,1,Lycaena_tityrus__Female,03,0,1,1,884,472,-170.525089338214,32.9191176950111,"""Left""","""Back""",255,255,106,0.8752761,131,1,912.514399954545,488.449842098034,-339.494437058292,0.8793243,227.447603464209,2026-01-26,14:53:47
P024,right,1,2,2,Gonepteryx_cleobule__Male,05,0,0,1,1080,721,89.475465375344,123.977530874278,"""Right""","""Front""",0,0,0,0.881334,132,0,1014.79179052607,615.556566923843,-31.2088943606038,0.8855208,226.985299822172,2026-01-26,14:53:52
P024,right,1,2,3,Brintesia_circe__Male,08,1,1,1,1092,224,166.628559887761,145.731502353178,"""Right""","""Back""",0,0,0,1.2277617,185,0,963.136643028838,292.058107586364,-194.46896063022,1.2324545,228.000451457122,2026-01-26,14:53:56
P024,right,1,2,4,Pyrgus_sidae__Male,04,1,1,1,1053,475,-168.497549100335,81.7232740670377,"""Left""","""Back""",255,180,19,0.9046945,136,1,979.717726496279,511.171838692026,-217.773214088031,0.908467,227.856578483602,2026-01-26,14:54:01
P024,right,1,3,1,Brintesia_circe__Male,07,1,0,1,912,893,-116.293864168357,153.072827159156,"""Left""","""Back""",0,0,0,0.9203799,208,0,817.46701497819,772.605626554381,-191.844939585059,0.9243021,227.198690989332,2026-01-26,14:54:08
P024,right,1,3,2,Papilio_alexanor__Female,06,0,1,1,1340,392,-125.155236447451,221.486082309602,"""Left""","""Back""",0,0,0,0.8499418,188,0,1243.72119467976,591.465476468897,-299.078900764039,0.8540976,222.457194259808,2026-01-26,14:54:12
P024,right,1,3,3,Gonepteryx_cleobule__Male,10,1,0,1,942,837,-165.890417943113,98.1243228650909,"""Left""","""Back""",255,218,15,0.872737,199,1,862.494555528527,779.491156878909,-158.230157428238,0.876453,229.333696616164,2026-01-26,14:54:16
P024,right,1,3,4,Pyrgus_sidae__Male,08,0,1,1,1196,508,131.359434595046,238.134397151715,"""Right""","""Back""",0,0,0,1.0998061,246,0,1279.10119476928,284.835973923373,-20.9352512066177,1.1034405,224.751767110769,2026-01-26,14:54:20
P024,right,1,3,5,Pyrgus_sidae__Male,02,0,1,1,1205,285,-144.170145301825,270.018468421537,"""Left""","""Back""",0,0,0,1.1195793,256,0,1416.60010279667,452.736012189248,-357.425890705774,1.1237295,229.592803814017,2026-01-26,14:54:25
