PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P001,right,1,1,1,Lycaena_tityrus__Female,05,0,0,1,700,738,-93.0848970288304,113.046390871842,"""Left""","""Back""",255,101,8,0.6691653,76,1,783.554868584621,814.145061724028,-44.5716250761879,0.6735454,231.613007921016,2026-01-22,13:38:39
P001,right,1,1,2,Pyrgus_sidae__Male,09,0,0,1,426,656,-130.349545502637,96.203296755044,"""Left""","""Back""",255,255,51,0.6732253,76,1,470.769981309926,741.151177796011,12.6154739078449,0.677837,230.153128548194,2026-01-22,13:38:44
P001,right,1,2,1,Pyrgus_sidae__Male,05,0,1,1,641,276,130.208501654398,157.464986042686,"""Right""","""Back""",0,0,0,0.5261983,79,0,798.464806851155,276.237555786497,-310.122063713684,0.5305888,228.053050793823,2026-01-22,13:38:50
P001,right,1,2,2,Lycaena_tityrus__Female,09,1,0,1,1466,667,144.592938362094,109.038247943447,"""Right""","""Back""",0,0,0,0.5845708,87,0,1406.64868723472,758.470001572177,-201.614973317779,0.5886921,227.628261305693,2026-01-22,13:38:54
P001,right,1,2,3,Papilio_alexanor__Female,08,1,0,1,1471,836,-152.180077045548,25.6590308233388,"""Left""","""Back""",255,255,68,0.4932935,75,1,1451.31374617493,819.542865585773,-167.925282616019,0.4968131,233.529948101995,2026-01-22,13:38:58
P001,right,1,2,4,Brintesia_circe__Male,10,0,0,1,475,744,-137.721881276344,138.895519816087,"""Left""","""Back""",0,0,0,0.5632348,83,0,560.869085040941,853.171725548389,9.53504002303245,0.5672659,225.644258428959,2026-01-22,13:39:02
P001,right,1,2,5,Brintesia_circe__Male,04,1,0,1,1314,640,150.975312443764,173.62494783889,"""Right""","""Back""",0,0,0,0.6652604,103,0,1140.68530239944,629.625121317108,-147.54958884642,0.6690817,236.15323714523,2026-01-22,13:39:06
P001,right,1,2,6,Gonepteryx_cleobule__Male,01,0,1,1,529,380,-153.298245105874,95.693544533808,"""Left""","""Back""",0,0,0,0.4424029,66,0,547.482136355989,473.891773341239,-307.837772828518,0.4466913,228.346127059397,2026-01-22,13:39:10
P001,right,1,2,7,Pyrgus_sidae__Male,06,0,1,1,686,456,126.955666628832,133.770974738687,"""Right""","""Back""",0,0,0,0.5738771,85,0,787.633631349393,369.021389633576,-347.512756700552,0.5792532,226.15376833464,2026-01-22,13:39:14
P001,right,1,2,8,Papilio_alexanor__Female,07,1,1,1,1277,295,-102.829885682265,123.766049435346,"""Left""","""Back""",0,0,0,0.6577043,100,0,1250.88685970643,174.020088870751,-179.35036697835,0.6623811,230.985130445456,2026-01-22,13:39:18
