PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P022,right,1,1,1,Gonepteryx_cleobule__Male,01,1,1,1,1444,402,-172.832994546969,107.060629208987,"""Left""","""Back""",0,0,0,0.6091347,67,0,1368.08580849723,477.491813166102,-232.007167451084,0.6131695,223.46263011601,2026-01-26,14:30:03
P022,right,1,1,2,Lycaena_tityrus__Female,09,0,0,1,380,660,-152.508327132758,125.621889532536,"""Left""","""Back""",0,0,0,0.6793222,77,0,474.601952752985,742.651858206859,13.6513976205319,0.6832932,229.793032587433,2026-01-26,14:30:10
P022,right,1,1,3,Brintesia_circe__Male,02,0,1,1,479,250,109.435765880182,45.3962743141406,"""Right""","""Back""",255,200,58,0.6446249,72,1,501.600289750681,210.629343099334,-349.578264239321,0.6486584,228.163693883872,2026-01-26,14:30:14
P022,right,1,1,4,Pyrgus_sidae__Male,08,0,0,1,436,866,143.041212205829,45.2677183549502,"""Right""","""Back""",255,235,47,0.6467775,72,1,459.001978467219,827.01185678111,-22.5017258506341,0.6513049,227.249311380845,2026-01-26,14:30:18
P022,right,1,2,1,Lycaena_tityrus__Female,01,1,1,1,1243,495,129.413301053342,78.8437311975693,"""Right""","""Back""",255,255,57,0.6433953,95,1,1248.71589630348,573.636266942184,-223.570692937453,0.647338,223.994750180972,2026-01-26,14:30:24
P022,right,1,2,2,Gonepteryx_cleobule__Male,10,1,0,1,1390,803,147.898977579108,111.21877398382,"""Right""","""Back""",0,0,0,0.6421633,97,0,1300.68856905119,869.280343906313,-184.479051903891,0.6471251,228.704200631687,2026-01-26,14:30:29
P022,right,1,2,3,Papilio_alexanor__Female,07,0,0,1,618,801,-107.735845268995,101.930733129892,"""Left""","""Back""",255,100,20,0.6193604,93,1,640.826288431308,900.342009808782,4.79533719033566,0.6219805,229.928599934205,2026-01-26,14:30:33
P022,right,1,3,1,Papilio_alexanor__Female,04,0,1,1,897,556,88.0717423073881,48.5053197721989,"""Right""","""Front""",255,200,106,0.6031111,135,1,925.895986842158,517.041201370921,-321.507181050253,0.6075241,225.505828502653,2026-01-26,14:30:39
P022,right,1,3,2,Brintesia_circe__Male,08,0,1,1,803,250,177.427211439851,126.838467188202,"""Right""","""Back""",0,0,0,0.7946187,179,0,927.244920743899,275.518550664074,-345.820692967829,0.7992794,226.454375073504,2026-01-26,14:30:43
P022,right,1,3,3,Pyrgus_sidae__Male,02,1,0,1,1183,863,-134.350781530044,166.790837065568,"""Left""","""Back""",0,0,0,0.7275822,165,0,1024.74303060359,810.332030924883,-207.241759833799,0.7321494,228.096426056807,2026-01-26,14:30:46
P022,right,1,3,4,Gonepteryx_cleobule__Male,01,1,0,1,1100,495,-173.262753676822,200.304906461222,"""Left""","""Back""",0,0,0,0.7111127,160,0,900.691034916812,514.949736587413,-192.453201785038,0.715044,226.559928037854,2026-01-26,14:30:50
P022,right,1,3,5,Papilio_alexanor__Female,06,0,0,1,858,610,-122.112333551953,196.692996733815,"""Left""","""Back""",0,0,0,0.5569565,124,0,1029.50755910885,706.297934207611,-28.5743601723848,0.5610016,224.598770339558,2026-01-26,14:30:54
P022,right,1,3,6,Lycaena_tityrus__Female,10,1,0,1,1113,893,-164.931597701803,107.272319201161,"""Left""","""Back""",255,255,50,0.735206,165,1,1013.118323267,853.871990597531,-173.675956986036,0.7372838,226.507417032842,2026-01-26,14:30:58
P022,right,0,4,1,Papilio_alexanor__Female,05,0,0,1,983,802,134.51287703892,194.388190006125,"""Right""","""Back""",0,0,0,0.5496149,133,0,1022.41019702748,611.648733169142,-32.8156637955033,0.5532698,244.00440509286,2026-01-26,14:31:05
P022,right,0,4,2,Gonepteryx_cleobule__Male,03,0,0,1,795,618,-175.702724537755,127.42704028501,"""Left""","""Back""",0,0,0,0.5476587,133,0,916.671046937503,580.134356826675,-21.5841098909787,0.5515953,244.745229280957,2026-01-26,14:31:10
P022,right,0,4,3,Lycaena_tityrus__Female,04,1,0,1,918,590,-148.566754452778,193.926426394175,"""Left""","""Back""",0,0,0,0.7430389,180,0,842.809564947895,411.243581008427,-144.246361475983,0.746978,243.648668259219,2026-01-26,14:31:13
P022,right,0,4,4,Brintesia_circe__Male,07,1,1,1,991,203,153.02605954747,140.650232158899,"""Right""","""Back""",0,0,0,0.8057538,194,0,880.9679989074,290.609625851901,-191.553547069586,0.8096044,242.093785156094,2026-01-26,14:31:17
P022,right,0,4,5,Pyrgus_sidae__Male,08,0,1,1,792,250,176.216508272066,76.9693252174442,"""Right""","""Back""",255,104,49,0.6956181,168,1,868.536794052023,258.148385157004,-350.139482464837,0.6996893,242.965366573282,2026-01-26,14:31:21
P022,right,0,4,6,Gonepteryx_cleobule__Male,02,1,0,1,1318,830,-140.989029714034,146.489712386282,"""Left""","""Back""",0,0,0,0.5283476,128,0,1186.91269809241,764.613800281676,-192.501000720577,0.5320371,244.344229895592,2026-01-26,14:31:25
P022,right,0,4,7,Papilio_alexanor__Female,09,1,1,1,1074,253,165.515262213295,173.375588874916,"""Right""","""Back""",0,0,0,0.8222694,198,0,918.430854294289,329.533232795428,-191.710435782276,0.8264464,242.000199408164,2026-01-26,14:31:29
P022,right,0,4,8,Lycaena_tityrus__Female,01,0,1,1,990,630,154.512564816903,184.323665407802,"""Right""","""Back""",0,0,0,0.7611697,184,0,1141.91357742453,525.609010812966,-9.00838407325331,0.7649007,243.169105286732,2026-01-26,14:31:33
P022,right,0,4,9,Brintesia_circe__Male,10,0,0,1,882,760,-133.492056510444,126.793732495585,"""Left""","""Back""",0,0,0,0.7606197,184,0,990.326311223967,825.894316118845,-15.196017758134,0.7646283,243.255702940321,2026-01-26,14:31:37
P022,right,0,4,10,Pyrgus_sidae__Male,06,0,0,1,1211,678,154.782735598545,181.678724474998,"""Right""","""Back""",0,0,0,0.7704619,186,0,1234.00588640499,497.78377398918,-57.5078683858502,0.7741355,242.851855846755,2026-01-26,14:31:40
