PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P004,right,1,1,1,Pyrgus_sidae__Male,10,0,0,1,598,807,-111.244699547415,56.2587040474091,"""Left""","""Back""",255,255,103,0.790043,95,1,613.485321820348,861.085548802007,5.26766619766831,0.7941834,243.01731303186,2026-01-22,14:23:49
P004,right,1,1,2,Gonepteryx_cleobule__Male,06,1,1,1,1335,386,-161.242708684691,99.6884944722472,"""Left""","""Back""",0,0,0,0.5815782,70,0,1236.73668179888,369.203684146541,-189.057371040374,0.5852926,244.322742483488,2026-01-22,14:23:54
P004,right,1,1,3,Lycaena_tityrus__Female,09,0,1,1,490,399,111.193070808703,69.0039917077118,"""Right""","""Back""",0,0,0,0.6827187,82,0,494.25271126256,330.127180117878,-17.6596966743775,0.6866551,243.208263605136,2026-01-22,14:23:58
P004,right,1,1,4,Papilio_alexanor__Female,05,0,1,1,829,176,-157.521732925902,143.831689185526,"""Left""","""Back""",0,0,0,0.7521313,90,0,854.551241132212,317.543946852436,-302.710990269297,0.7563949,243.25949746554,2026-01-22,14:24:03
P004,right,1,1,5,Brintesia_circe__Male,08,1,1,1,1396,215,66.837835163731,50.9235208673277,"""Right""","""Front""",255,200,63,0.6966633,83,1,1416.32823364492,261.690126305276,-180.365476403862,0.7005507,242.666510979446,2026-01-22,14:24:07
P004,right,1,2,1,Brintesia_circe__Male,08,0,0,1,581,861,29.7225676401067,65.3530864825706,"""Right""","""Front""",255,22,11,0.5807624,89,1,529.029207983969,821.375983418831,7.60036474032025,0.5850111,232.474618814273,2026-01-22,14:24:13
P004,right,1,2,2,Papilio_alexanor__Female,10,1,0,1,1401,709,108.316622779278,133.712898471442,"""Right""","""Back""",0,0,0,0.506584,77,0,1384.54278060008,841.696266515893,-191.246801965926,0.5106487,233.037375865984,2026-01-22,14:24:17
P004,right,1,2,3,Lycaena_tityrus__Female,05,1,1,1,718,573,-131.860257840067,113.750643897372,"""Left""","""Back""",0,0,0,1.2681237,190,0,611.45815865049,533.149717329452,-207.632230910787,1.2726316,226.302885825401,2026-01-22,14:24:21
P004,right,1,2,4,Pyrgus_sidae__Male,06,1,1,1,1164,451,-119.494587832653,108.942806846687,"""Left""","""Back""",0,0,0,0.6034101,91,0,1092.38114361781,368.906915186837,-191.607193245536,0.607939,228.641698883488,2026-01-22,14:24:27
P004,right,1,2,5,Brintesia_circe__Male,07,1,1,1,1259,256,-63.2321442203109,81.9714943526376,"""Left""","""Front""",255,200,52,0.5738828,87,1,1302.65686130525,186.621297595167,-174.587515685209,0.57782,230.175925363466,2026-01-22,14:24:31
P004,right,1,3,1,Brintesia_circe__Male,08,1,0,1,1280,875,-147.044381445589,35.3540690144545,"""Left""","""Back""",255,255,106,0.5571782,124,1,1247.59435442925,860.865491482845,-189.390027798898,0.5617988,224.279981160482,2026-01-22,14:24:37
P004,right,1,3,2,Pyrgus_sidae__Male,04,0,0,1,700,515,-108.919752467078,145.503482318846,"""Left""","""Back""",0,0,0,0.4841086,108,0,805.419530538496,615.289510657664,-27.5088069006583,0.4886716,225.100507376544,2026-01-22,14:24:42
P004,right,1,3,3,Papilio_alexanor__Female,10,1,1,1,1109,126,120.036924782517,109.149774258951,"""Right""","""Back""",255,100,17,0.6911538,157,1,1050.49264572776,218.144249505018,-177.623258190378,0.6958079,228.511674718949,2026-01-22,14:24:45
P004,right,0,4,1,Papilio_alexanor__Female,07,0,1,1,888,135,-142.184608198328,100.752827165455,"""Left""","""Back""",0,0,0,0.7017364,169,0,940.182903570169,221.186291002794,-339.008888488466,0.7057589,242.29343917542,2026-01-22,14:24:55
P004,right,0,4,2,Lycaena_tityrus__Female,09,0,0,1,690,631,-105.818838349693,225.705290772497,"""Left""","""Back""",0,0,0,0.5643224,136,0,691.03992755717,856.70289504872,15.5548495409408,0.5681401,242.898176556348,2026-01-22,14:25:00
P004,right,0,4,3,Pyrgus_sidae__Male,05,1,1,1,759,276,103.69044267134,208.226969021914,"""Right""","""Back""",0,0,0,0.6270583,152,0,794.350055975485,481.204396080063,-203.464711581217,0.6311308,244.00709078268,2026-01-22,14:25:04
P004,right,0,4,4,Brintesia_circe__Male,10,1,0,1,1081,903,-163.257262524262,134.43210708383,"""Left""","""Back""",0,0,0,0.7303794,177,0,961.118578170811,842.1687899577,-169.838216877856,0.7343032,243.768846123571,2026-01-22,14:25:08
P004,right,0,4,5,Gonepteryx_cleobule__Male,01,1,0,1,1095,379,157.474351698552,237.146167563144,"""Right""","""Back""",0,0,0,0.6623303,160,0,900.691034916812,514.949736587413,-192.453201785038,0.6664265,243.087973537623,2026-01-22,14:25:11
P004,right,0,4,6,Gonepteryx_cleobule__Male,06,0,0,1,1026,676,-126.405341947624,44.5309827215816,"""Left""","""Back""",255,255,53,0.5424832,131,1,1067.16172824235,692.99177890195,-31.1635642090748,0.5462167,243.493550258625,2026-01-22,14:25:15
P004,right,0,4,7,Pyrgus_sidae__Male,02,1,0,0,0,0,0,0,"NaN","NaN",0,0,0,0,0,0,0,0,0,1.5477628,226.13304608837,2026-01-22,14:25:19
P004,right,0,4,8,Papilio_alexanor__Female,08,1,0,1,1155,747,82.3639661212259,108.504549096129,"""Right""","""Front""",0,0,0,0.629441,142,0,1169.71286003883,854.502413573054,-180.157092349314,0.6335767,227.281408159844,2026-01-22,14:25:24
P004,right,0,4,9,Brintesia_circe__Male,03,0,1,1,954,561,46.8922804218495,61.9953758703636,"""Right""","""Front""",255,200,55,0.593689,136,1,930.917472613864,503.461981622792,-338.751456766498,0.598345,230.63651835123,2026-01-22,14:25:27
P004,right,0,4,10,Lycaena_tityrus__Female,04,1,0,1,757,526,-92.8068083906803,145.659713065772,"""Left""","""Back""",0,0,0,0.8224414,187,0,815.254375786865,392.496517977673,-153.619094367094,0.8263832,228.707678188693,2026-01-22,14:25:33
P004,right,0,4,11,Papilio_alexanor__Female,07,1,0,1,1185,728,94.7191051179263,182.594808733064,"""Right""","""Back""",0,0,0,0.5392688,120,0,1171.40099941142,910.087702383374,-180.447968101161,0.5437509,224.367857355008,2026-01-22,14:25:37
P004,right,0,4,12,Lycaena_tityrus__Female,09,0,1,1,693,413,104.711850822959,188.32974964813,"""Right""","""Back""",0,0,0,0.5953384,133,0,678.162527305415,225.255641878205,-19.2305553058454,0.6000097,224.996812545156,2026-01-22,14:25:40
P004,right,0,4,13,Pyrgus_sidae__Male,05,0,1,1,1101,246,-112.541197387392,228.86451195983,"""Left""","""Back""",0,0,0,0.653869,146,0,1094.13380913844,474.761492077806,-335.739607298313,0.6577808,224.999274073288,2026-01-22,14:25:45
