PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P007,left,1,1,1,Lycaena_tityrus__Female,10,0,0,1,899,841,-172.707326173762,43.4205321889853,"""Left""","""Back""",255,10,255,1.4394929,173,1,942.420095631942,841.194707184557,-7.03574613001989,1.4429361,241.878244867694,2026-01-22,15:06:29
P007,left,1,1,2,Brintesia_circe__Male,03,0,1,1,874,443,-140.698838932825,60.5004590910324,"""Left""","""Back""",255,205,29,1.0838931,130,1,902.150280740672,496.552471879896,-337.030176708277,1.0877064,241.817733790856,2026-01-22,15:06:34
P007,left,1,2,1,Papilio_alexanor__Female,07,0,1,1,801,156,-164.52753164214,54.2689478608106,"""Left""","""Back""",255,229,32,0.9819314,146,1,851.171636869621,176.686361587826,-353.065532961616,0.986049,225.141192430915,2026-01-22,15:06:41
P007,left,1,2,2,Brintesia_circe__Male,03,1,1,1,1154,453,-167.086165716764,47.9169655146303,"""Left""","""Back""",255,255,27,0.7405306,111,1,1108.46705426559,467.926032188026,-211.063355941432,0.7443737,227.037537634159,2026-01-22,15:06:46
P007,left,1,3,1,Brintesia_circe__Male,03,0,0,1,1228,412,128.227768187068,295.332449375392,"""Right""","""Back""",0,0,0,1.1132423,250,0,1257.2670927721,118.121295540596,-32.54049015862,1.1168881,225.627122528958,2026-01-22,15:06:53
P007,left,1,3,2,Gonepteryx_cleobule__Male,07,1,0,1,1259,712,115.018686071019,212.845770686495,"""Right""","""Back""",0,0,0,0.5238083,119,0,1174.1654516033,907.208661430418,-181.529694489694,0.5283499,229.037399346581,2026-01-22,15:06:57
P007,left,1,3,3,Pyrgus_sidae__Male,01,1,0,1,940,334,135.437992309501,274.116364869702,"""Right""","""Back""",0,0,0,0.8101487,184,0,778.163362981883,555.243495741786,-189.25302489341,0.8142552,228.430061592605,2026-01-22,15:07:01
P007,left,1,3,4,Lycaena_tityrus__Female,02,0,1,1,1015,310,156.045038773919,126.788715465254,"""Right""","""Back""",0,0,0,0.9302906,210,0,1141.78737132639,310.583816301288,-335.781211443869,0.9344037,226.882930334312,2026-01-22,15:07:06
P007,left,1,3,5,Gonepteryx_cleobule__Male,04,1,1,1,744,663,159.400729282626,170.904564107943,"""Right""","""Back""",0,0,0,1.0425209,237,0,584.652651594647,724.78019576781,-180.592425336798,1.0471419,228.240601118895,2026-01-22,15:07:10
P007,left,1,3,6,Brintesia_circe__Male,06,0,1,1,1205,288,-158.040510538197,253.584772891896,"""Left""","""Back""",0,0,0,0.783944,177,0,1223.69611385581,540.894627007624,-296.187587425793,0.7883751,227.049655886586,2026-01-22,15:07:15
