PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P014,right,1,1,1,Brintesia_circe__Male,05,0,1,1,1524,507,-49.5214609611438,190.94892652587,"""Left""","""Front""",0,0,0,1.6550602,198,0,1338.15696121294,550.861799732494,-323.758205475757,1.6590411,241.103303181557,2026-01-23,12:42:10
P014,right,1,1,2,Pyrgus_sidae__Male,02,1,1,1,1011,340,-145.534804296599,104.958158179841,"""Left""","""Back""",255,255,54,1.5073664,181,1,944.497626091346,258.798711629568,-163.782046333397,1.5111718,241.534593014542,2026-01-23,12:42:22
P014,right,1,1,3,Papilio_alexanor__Female,03,1,1,1,1091,424,156.033731690143,85.5983905295582,"""Right""","""Back""",255,100,25,1.0491336,126,1,1036.51210690781,490.016315919813,-206.498485374255,1.0529915,242.167380965473,2026-01-23,12:42:27
P014,right,1,2,1,Pyrgus_sidae__Male,07,0,1,1,853,203,154.770174322725,57.0246290450745,"""Right""","""Back""",255,255,93,1.0671562,161,1,910.014122386644,201.905392212178,-335.870054490009,1.071349,228.683821002359,2026-01-23,12:42:34
P014,right,1,2,2,Brintesia_circe__Male,02,0,1,1,709,229,-106.573466880978,109.787576810745,"""Left""","""Back""",0,0,0,0.9258152,140,0,785.929869947445,307.326924692882,-27.9109796418198,0.9299909,229.034770058768,2026-01-23,12:42:38
P014,right,1,2,3,Papilio_alexanor__Female,01,1,1,1,893,658,-108.934841464986,94.5243651525689,"""Left""","""Back""",0,0,0,1.0893662,163,0,884.416450273747,563.866168241205,-166.275239508571,1.0930161,225.980368252851,2026-01-23,12:42:43
P014,right,1,2,4,Lycaena_tityrus__Female,06,1,1,1,833,356,-178.027271104312,84.140658253561,"""Left""","""Back""",255,200,50,0.9732424,147,1,777.159261735902,418.940148724507,-230.393169125067,0.9771689,228.210478831636,2026-01-23,12:42:47
P014,right,1,3,1,Lycaena_tityrus__Female,05,1,1,1,566,587,-110.912967149667,29.6937172254754,"""Left""","""Back""",255,200,70,0.9171222,207,1,541.042929452794,570.910827480313,-216.278212685761,0.9222014,226.631844159703,2026-01-23,12:42:53
P014,right,1,3,2,Pyrgus_sidae__Male,06,0,1,1,1254,398,-137.84085534306,161.644764375105,"""Left""","""Back""",0,0,0,0.794197,180,0,1220.90286935022,556.22013080716,-300.344147746785,0.7982627,227.99537695528,2026-01-23,12:42:57
P014,right,1,3,3,Brintesia_circe__Male,02,0,0,1,990,724,-148.212637732414,173.630481759838,"""Left""","""Back""",0,0,0,0.9564729,215,0,1162.96511445657,739.18595987024,-26.7697839695194,0.960497,225.924915259937,2026-01-23,12:43:01
P014,right,1,3,4,Papilio_alexanor__Female,09,0,0,1,1458,616,-175.271099149561,273.126928684794,"""Left""","""Back""",0,0,0,1.3671989,310,0,1715.76065416257,706.320342882838,14.5817599144844,1.3710428,227.564144643271,2026-01-23,12:43:06
P014,right,1,3,5,Pyrgus_sidae__Male,04,1,1,1,737,574,82.5749997210044,136.53004079161,"""Right""","""Front""",0,0,0,0.8378044,188,0,810.340073461946,689.159392422655,-205.06631036598,0.8428198,225.43393065415,2026-01-23,12:43:10
P014,right,1,3,6,Brintesia_circe__Male,03,1,1,1,782,565,157.799426097297,133.89281363448,"""Right""","""Back""",0,0,0,0.8943681,200,0,772.576531724191,698.5607868673,-243.763573162408,0.8990218,224.688830996291,2026-01-23,12:43:14
P014,right,1,3,7,Papilio_alexanor__Female,10,1,1,1,834,271,123.393537690777,52.5050071329762,"""Right""","""Back""",255,102,41,0.9270475,207,1,824.621942655444,322.660698935226,-203.104577914272,0.9312752,224.423650000472,2026-01-23,12:43:18
P014,right,0,4,1,Lycaena_tityrus__Female,05,1,1,1,506,672,-70.0838138665357,41.3362078999674,"""Left""","""Front""",255,110,30,0.9329188,225,1,485.319282817379,636.209079079161,-229.936375930948,0.9368227,242.30862262172,2026-01-23,12:43:29
P014,right,0,4,2,Brintesia_circe__Male,08,1,1,1,826,255,131.416933964737,142.204420661969,"""Right""","""Back""",0,0,0,0.9878014,238,0,688.735830282005,292.157031197817,-146.563736792394,0.991806,241.983002307308,2026-01-23,12:43:33
P014,right,0,4,3,Papilio_alexanor__Female,03,1,0,1,708,523,-145.234650321975,227.99943747771,"""Left""","""Back""",0,0,0,0.8928325,215,0,750.479656805539,298.992807597979,-114.027555191409,0.8967885,241.974799829971,2026-01-23,12:43:37
P014,right,0,4,4,Gonepteryx_cleobule__Male,09,0,1,1,1608,473,158.176957802717,289.316594513808,"""Right""","""Back""",0,0,0,1.379248,332,0,1865.99024647473,342.060607207084,-5.08640123185679,1.3831936,241.470314189027,2026-01-23,12:43:42
P014,right,0,4,5,Pyrgus_sidae__Male,04,1,1,1,669,617,63.4640197746418,115.412642064422,"""Right""","""Front""",0,0,0,0.8517769,205,0,733.616758752344,712.62819896156,-187.511236751872,0.8555523,241.949227130012,2026-01-23,12:43:46
P014,right,0,4,6,Gonepteryx_cleobule__Male,01,1,1,1,403,683,141.166837708137,357.332918812886,"""Right""","""Back""",0,0,0,1.2952989,312,0,332.84735210954,1033.37896749276,-219.844821486949,1.2995924,241.614458578548,2026-01-23,12:43:50
P014,right,0,4,7,Lycaena_tityrus__Female,06,0,0,1,1510,666,96.3594822501532,346.859526958741,"""Right""","""Back""",0,0,0,0.8887789,214,0,1308.88242565743,383.399128216839,-41.7976663996462,0.8927432,241.951147822966,2026-01-23,12:43:55
P014,right,0,4,8,Pyrgus_sidae__Male,02,0,1,1,1440,304,-127.972378522954,210.940371756605,"""Left""","""Back""",0,0,0,1.1673945,281,0,1586.875500342,455.404847465667,-6.15765960171717,1.1712731,241.61768074518,2026-01-23,12:44:00
P014,right,0,4,9,Papilio_alexanor__Female,10,0,0,1,1522,546,-161.364147374429,250.774232571176,"""Left""","""Back""",0,0,0,1.3140456,316,0,1712.05462214734,709.606101115126,22.0872433108089,1.3180477,241.266073308924,2026-01-23,12:44:06
P014,right,0,4,10,Brintesia_circe__Male,07,0,1,1,1271,394,122.308616083357,178.99949439192,"""Right""","""Back""",0,0,0,1.1297286,273,0,1409.27154114198,280.325904873695,-341.732502240481,1.1338806,242.530137897345,2026-01-23,12:44:11
P014,right,0,4,11,Lycaena_tityrus__Female,05,0,1,1,1439,599,-148.801256386012,59.3358045897604,"""Left""","""Back""",255,255,50,0.9563154,230,1,1447.25773610313,657.758382387242,-309.198537066922,0.9603142,241.58782347386,2026-01-23,12:44:16
P014,right,0,4,12,Brintesia_circe__Male,08,0,0,1,980,858,118.033894196789,171.645933020982,"""Right""","""Back""",0,0,0,0.8882417,214,0,1111.34907121625,747.502272361501,21.8937993295449,0.8920776,242.131646303507,2026-01-23,12:44:21
