frame,x,y,heading_deg
1,-0.7368687446188751,-0.6752177041894641,39.35746898549783
5,-0.7304189192616417,-0.6677519181396132,38.71143098989803
9,-0.7239197588905504,-0.6604254127053295,38.016877763487436
13,-0.7173689106445377,-0.653246857038551,37.27356799934618
17,-0.7107641865094123,-0.6462251347906232,36.481507927865984
21,-0.7041035947318419,-0.6393693103974072,35.64096645076835
25,-0.6973853709088605,-0.6326885894017175,34.752488863213436
29,-0.6906080081812748,-0.6261922725570029,33.81690899915478
33,-0.6837702859199213,-0.619889703553629,32.83535964508382
37,-0.6768712962647276,-0.6137902103278883,31.80928107878393
41,-0.6699104678603918,-0.6079030400526443,30.74042760259452
45,-0.6628875861315991,-0.602237288064735,29.630871954872866
49,-0.6558028094572462,-0.5968018211542467,28.483007498728327
53,-0.6486566806389591,-0.5916051958196287,27.29954810357134
57,-0.6414501331156843,-0.586655572274399,26.083525652438265
61,-0.6341844914539736,-0.5819606251690458,24.838285126286056
65,-0.6268614657427474,-0.5775274521581208,23.567477235351507
69,-0.619483139640845,-0.5733624815896462,22.27504858708628
73,-0.6120519519636214,-0.5694713807140103,20.965229399954705
77,-0.6045706718483153,-0.5658589658952728,19.642518792352547
81,-0.5970423677030066,-0.5625291163529184,18.31166769590984
85,-0.589470370315927,-0.5594846929617161,16.977659462312246
89,-0.581858230675225,-0.5567274635884194,15.645688252347897
93,-0.5742096732180231,-0.5542580363456961,14.32113531499654
97,-0.5665285453855486,-0.5520758019974541,13.00954328286339
101,-0.55881876450212,-0.5501788865596602,11.716588627964152
105,-0.5510842631140802,-0.5485641149133457,10.448052438638348
109,-0.5433289340153437,-0.5472269859904886,9.209789694060483
113,-0.535556576244953,-0.54616165981949,8.007697227296225
117,-0.5277708433660757,-0.5453609564370108,6.847680580984126
121,-0.5199751953236499,-0.5448163663997437,5.735619971397105
125,-0.5121728551293245,-0.5445180723760706,4.677335586744108
129,-0.5043667715387113,-0.5444549810755885,3.678552454016482
133,-0.49655958876986256,-0.5446147645949438,2.7448651153867374
137,-0.4887536241669877,-0.544983910129964,1.8817023600593694
141,-0.480950854544241,-0.5455477769328568,1.0942922605028174
145,-0.4731529117560204,-0.546290659382413,0.3876277631203318
149,-0.4653610878379196,-0.5471958550846201,-0.23356691737883856
153,-0.45757634985150786,-0.5482457370275521,-0.7648688533741428
157,-0.4497993643514047,-0.5494218289713145,-1.202187667612473
161,-0.4420305311790702,-0.5507048834518198,-1.5417952690409094
165,-0.4342700260781403,-0.552074962004341,-1.7803538342775045
169,-0.42651785142410864,-0.5535115174553625,-1.9149418180247983
173,-0.41877389416921695,-0.554993478374066,-1.9430777876903553
177,-0.41103798992361895,-0.5564993360021472,-1.8627418910937603
181,-0.4033099919280098,-0.55800723417692,-1.6723947813132767
185,-0.3955898435227083,-0.5594950629130832,-1.3709938393478582
189,-0.3878776525855965,-0.5609405563999342,-0.9580065532212622
193,-0.38017376629873356,-0.5623213961923663,-0.433420931299805
197,-0.3724788445138217,-0.5636153203177727,0.2022471522071324
201,-0.3647939299236233,-0.5648002388826933,0.9479497604968931
205,-0.35712051321417776,-0.5658543565423312,1.8021059052675594
209,-0.34946059137595076,-0.5667563018970873,2.7626038023359287
213,-0.34181671739581587,-0.5674852635116674,3.8268063856401713
217,-0.3341920396407723,-0.568021131827433,4.991560070438967
221,-0.32659032938259647,-0.5683446457751219,6.253206733417804
225,-0.319015995103078,-0.5684375424143827,7.607598854436204
229,-0.3114740824631518,-0.5682827074533046,9.050117741975166
233,-0.3039702591148599,-0.567864324061873,10.575694742149446
237,-0.29651078387867463,-0.5671680170153056,12.178835309601055
241,-0.2891024601932842,-0.5661809889129437,13.853645797863821
245,-0.2817525741604146,-0.5648921450397434,15.593862807038246
249,-0.2744688179406374,-0.5632922033902097,17.392884907999107
253,-0.2672591996919439,-0.5613737864729206,19.243806545019364
257,-0.2601319416638844,-0.55913149176462,21.139453902769812
261,-0.2530953684481249,-0.5565619380852302,23.072422509265525
265,-0.2461577877233916,-0.5536637857095731,25.035116333595425
269,-0.23932736610231076,-0.5504377287001779,27.019788126286073
273,-0.23261200287544492,-0.5468864587126429,29.018580741002346
277,-0.22601920454326202,-0.5430146003584342,31.02356916904881
281,-0.21955596302360167,-0.5388286190728365,33.026803012862906
285,-0.21322864031914623,-0.5343367032885136,35.02034912142455
289,-0.20704286223034626,-0.5295486235181068,36.9963341092757
293,-0.20100342341312874,-0.5244755716650309,38.9469864816538
297,-0.19511420572098312,-0.5191299844772269,40.86467809109157
301,-0.18937811135481566,-0.5135253555076886,42.74196465569935
305,-0.1837970118910202,-0.5076760402296806,44.57162507618793
309,-0.17837171378957925,-0.5015970590641768,46.34669929745307
313,-0.17310194052072014,-0.49530390301177696,48.06052447116591
317,-0.16798633101044455,-0.4888123463495259,49.70676918820571
321,-0.16302245370941681,-0.4821382704708449,51.27946556384119
325,-0.15820683525016416,-0.47529750243667157,52.77303897420386
329,-0.1535350023842505,-0.4683056711950985,54.18233525967613
333,-0.14900153568964167,-0.4611780837452296,55.50264522920944
337,-0.1446001334101884,-0.4539296227994774,56.729726319148675
341,-0.14032368373126713,-0.4465746667670787,57.85982128071346
345,-0.1361643438018877,-0.43912703216789223,58.88967379172132
349,-0.13211362387495862,-0.43159993791375567,59.8165409102595
353,-0.12816247504286632,-0.42400599028484987,60.63820231065238
357,-0.12430137918296018,-0.4163571868960654,61.35296626505754
361,-0.12052043988455856,-0.4086649375041074,61.959672357173645
365,-0.11680947329385687,-0.40094009915646805,62.45769093768184
369,-0.1131580979749653,-0.3931930229309856,62.846919353992305
373,-0.10955582303527894,-0.3854336093587412,63.127775009451625
377,-0.10599213389460804,-0.37767136956007574,63.30118532921222
381,-0.10245657518536105,-0.36991548914804384,63.36857473130734
385,-0.09893883035328777,-0.36217489205866493,63.331848721950315
389,-0.09542879758479175,-0.35445830164480274,63.19337525353035
393,-0.09191666171955298,-0.3467742966116194,62.955963502067576
397,-0.08839296181980316,-0.3391313596669618,62.62284023787652
401,-0.08484865406501933,-0.3315379171000388,62.19762397874942
405,-0.08127516962886527,-0.32400236787623987,61.684297128993016
409,-0.0776644671801506,-0.31653310123452677,61.087176320035866
413,-0.07400907963758972,-0.3091385021858039,60.41088117897992
417,-0.07030215480494588,-0.301826944725077,59.66030176032916
421,-0.06653748952360893,-0.2946067729760386,58.84056488312862
425,-0.06270955700748002,-0.28748627087298756,57.9569996208496
429,-0.05881352707252993,-0.28047362134116544,57.01510219453116
