PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P093,right,1,1,1,Brintesia_circe__Male,09,0,0,1,385,713,-163.945222263854,36.4226588595661,"""Left""","""Back""",255,255,56,0.5500232,64,1,419.035215824085,725.969740252152,4.80547770949299,0.5541603,236.39420520208,2026-02-06,10:10:27
P093,right,1,1,2,Lycaena_tityrus__Female,07,0,1,1,554,235,94.6616050226492,30.3172761399728,"""Right""","""Back""",255,255,115,0.6417213,72,1,557.104663862915,204.842110570438,-358.783882965999,0.6453563,229.331036717294,2026-02-06,10:10:32
P093,right,1,2,1,Pyrgus_sidae__Male,10,1,1,1,1594,262,178.605943843932,159.645848476532,"""Right""","""Back""",0,0,0,0.417025,65,0,1434.67914596709,251.818526333793,-174.949402517044,0.420821,240.007661234652,2026-02-06,10:10:40
P093,right,1,2,2,Lycaena_tityrus__Female,06,1,0,1,1365,676,150.550632397892,135.781297151153,"""Right""","""Back""",0,0,0,0.4413843,70,0,1234.60373515239,713.8599362102,-166.741036577161,0.4464734,241.896522491113,2026-02-06,10:10:43
P093,right,1,2,3,Papilio_alexanor__Female,02,0,0,1,511,856,-17.2295273756357,57.6307112251773,"""Left""","""Front""",255,100,18,0.3756016,61,1,457.404597377144,877.185648302889,-4.33879183174961,0.3795593,247.656419399296,2026-02-06,10:10:48
P093,right,1,2,4,Brintesia_circe__Male,07,0,1,1,446,213,178.170407114076,52.2430935820759,"""Right""","""Back""",255,200,55,0.37659,59,1,497.954004961582,218.488369109076,-352.140103838341,0.3805857,241.733565993132,2026-02-06,10:10:52
P093,right,1,3,1,Pyrgus_sidae__Male,04,0,1,1,519,462,146.333627040814,198.147833496039,"""Right""","""Back""",0,0,0,0.3974481,91,0,715.868859743957,439.522989916628,-332.847025697692,0.4014127,231.682565986558,2026-02-06,10:10:57
P093,right,1,3,2,Brintesia_circe__Male,10,1,1,1,1399,291,-144.249626672738,119.565539522711,"""Left""","""Back""",0,0,0,0.3897475,95,0,1309.11671840963,212.152590835826,-174.492487921422,0.3936668,246.401897243804,2026-02-06,10:11:01
P093,right,1,3,3,Lycaena_tityrus__Female,05,1,1,1,1176,293,-140.887783092982,136.246066544749,"""Left""","""Back""",255,255,47,0.3990632,97,1,1051.6116456814,348.592517111807,-243.19337525353,0.4057855,243.972403024666,2026-02-06,10:11:05
P093,right,1,3,4,Gonepteryx_cleobule__Male,02,1,1,1,1253,151,89.9050273798267,137.069006436099,"""Right""","""Front""",0,0,0,0.4523801,104,0,1292.74353773496,282.180653046435,-196.760155674482,0.4561615,232.374350694547,2026-02-06,10:11:08
P093,right,1,3,5,Lycaena_tityrus__Female,07,0,1,1,937,207,-129.356053976912,22.3207385119168,"""Left""","""Back""",255,255,98,0.747882,170,1,942.34483227249,228.671366724236,-334.498374720329,0.752533,228.561921610437,2026-02-06,10:11:12
P093,right,0,4,1,Pyrgus_sidae__Male,08,1,0,1,1453,827,-165.510984489154,59.2476042592507,"""Left""","""Back""",255,229,43,0.3617958,88,1,1394.98079876477,814.997879417097,-182.801400261525,0.3656124,246.163406551448,2026-02-06,10:11:22
P093,right,0,4,2,Brintesia_circe__Male,06,0,0,1,814,638,-136.228277306938,254.180897930003,"""Left""","""Back""",0,0,0,0.5644689,130,0,1061.77505435014,694.704949645401,-30.8811957351326,0.5681439,232.336118550561,2026-02-06,10:11:26
P093,right,0,4,3,Gonepteryx_cleobule__Male,02,1,1,1,1272,173,100.418108402008,116.568531471086,"""Right""","""Back""",0,0,0,0.4593894,107,0,1280.30704784817,289.2721612656,-194.504653496476,0.4635067,235.164364788689,2026-02-06,10:11:30
P093,right,0,4,4,Papilio_alexanor__Female,04,0,0,1,670,576,-112.846068942612,102.428070626702,"""Left""","""Back""",0,0,0,0.4210293,97,0,748.717550682208,641.536683368193,-27.3746915555041,0.4253895,232.7285447202,2026-02-06,10:11:34
P093,right,0,4,5,Lycaena_tityrus__Female,07,0,1,1,796,295,61.403490605483,143.051262745115,"""Right""","""Front""",255,114,33,0.4725058,111,1,716.94168086448,175.779842524689,-4.95299450447048,0.4766399,237.076697458664,2026-02-06,10:11:37
P093,right,0,4,6,Brintesia_circe__Male,01,1,1,1,1368,401,31.2244986991589,176.894262568957,"""Right""","""Front""",0,0,0,0.1255425,31,0,1533.38311914707,338.230548584508,-232.008238284432,0.1291527,255.516049505073,2026-02-06,10:11:41
P093,right,0,4,7,Pyrgus_sidae__Male,10,0,1,1,710,419,96.2215408440929,218.434516097765,"""Right""","""Back""",0,0,0,0.5143546,119,0,712.231886786066,200.576886515554,-5.63610260539279,0.5188387,233.213629852578,2026-02-06,10:11:45
P093,right,0,4,8,Gonepteryx_cleobule__Male,09,1,0,1,1387,620,137.837833808554,222.391966571661,"""Right""","""Back""",0,0,0,0.5002717,117,0,1303.68008059299,826.194029558616,-205.834937731445,0.5048464,235.716146258898,2026-02-06,10:11:49
P093,right,0,4,9,Lycaena_tityrus__Female,05,1,0,1,1197,786,141.096515137329,169.349505877942,"""Right""","""Back""",0,0,0,0.4345294,100,0,1041.45470790242,719.030475234021,-117.802376021251,0.4387613,232.473492893718,2026-02-06,10:11:52
P093,right,0,4,10,Papilio_alexanor__Female,03,1,1,1,1287,416,-161.976640982871,150.826151159324,"""Left""","""Back""",0,0,0,0.441453,104,0,1140.63317151795,452.404387010927,-211.990568010663,0.4452501,238.069409810212,2026-02-06,10:11:56
P093,right,0,4,11,Pyrgus_sidae__Male,08,1,1,1,1256,230,-33.1057981332004,32.618189539461,"""Left""","""Front""",255,10,255,0.5200948,115,1,1288.00510540236,223.705596373261,-158.020491010189,0.5243143,223.149319699736,2026-02-06,10:12:00
P093,right,0,4,12,Brintesia_circe__Male,06,1,0,1,1147,695,153.66919422474,200.907172379207,"""Right""","""Back""",0,0,0,0.4888196,114,0,947.077846499168,714.870190059439,-159.345160241491,0.4933355,235.134674398273,2026-02-06,10:12:05
P093,right,0,4,13,Gonepteryx_cleobule__Male,02,0,1,1,759,242,-54.9151925044616,81.1041555096328,"""Left""","""Front""",255,200,31,0.5400293,126,1,724.018292777312,315.172154544723,-9.53355501187553,0.5438473,235.360832059382,2026-02-06,10:12:08
P093,right,0,4,14,Papilio_alexanor__Female,04,1,0,1,1166,548,106.070903994736,98.581754220365,"""Right""","""Back""",0,0,0,0.4869065,113,0,1091.53125581647,612.596969007006,-147.010493618317,0.4914617,233.996377329129,2026-02-06,10:12:12
P093,right,0,4,15,Lycaena_tityrus__Female,07,1,1,1,1176,248,-49.9555020190024,89.5742234801796,"""Left""","""Front""",255,200,38,0.4482465,103,1,1234.89288468715,180.508003101823,-178.936851707552,0.4527484,231.91740029871,2026-02-06,10:12:15
P093,right,0,4,16,Brintesia_circe__Male,01,0,1,1,770,446,-105.304669352654,153.412928972352,"""Left""","""Back""",0,0,0,0.4377048,102,0,710.069318502208,587.222661747632,-321.70041243816,0.442393,235.085784837283,2026-02-06,10:12:19
P093,right,0,4,17,Pyrgus_sidae__Male,10,1,0,1,1156,707,82.8836631129856,177.456349603863,"""Right""","""Front""",0,0,0,0.5318315,123,0,1191.2955114385,880.910847525458,-184.356121174124,0.5363191,233.070678217028,2026-02-06,10:12:23
P093,right,0,4,18,Gonepteryx_cleobule__Male,09,1,0,1,1359,659,126.254363957184,152.028005287763,"""Right""","""Back""",0,0,0,0.4678247,108,0,1336.94667575034,809.419963041199,-207.91355627333,0.4715584,233.269587117072,2026-02-06,10:12:27
P093,right,0,4,19,Lycaena_tityrus__Female,05,1,1,1,1106,391,-43.0301516405408,86.2222400213701,"""Left""","""Front""",255,91,3,0.3847228,87,1,1086.82907891996,306.936033526572,-239.81654091026,0.3892299,228.657224579162,2026-02-06,10:12:30
P093,right,0,4,20,Papilio_alexanor__Female,03,1,0,1,1194,681,-166.970413279908,75.498655181701,"""Left""","""Back""",255,100,27,0.4487266,104,1,1140.63317151795,627.595612989073,-148.009431989337,0.4524243,234.294012461789,2026-02-06,10:12:34
