PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P070,right,1,1,1,Brintesia_circe__Male,07,1,0,1,1421,838,159.658536617919,109.267228343276,"""Right""","""Back""",0,0,0,0.7096594,82,0,1323.26571514774,886.860380209722,-186.220416280036,0.7133706,234.154144093693,2026-02-05,10:26:47
P070,right,1,1,2,Papilio_alexanor__Female,03,1,0,1,1392,691,151.939328179186,38.7122570629874,"""Right""","""Back""",255,255,49,0.5533666,64,1,1353.30304488983,689.91164706452,-150.328307483778,0.5568695,235.263016869256,2026-02-05,10:26:59
P070,right,1,1,3,Gonepteryx_cleobule__Male,08,1,1,1,1593,259,-85.7249046639723,72.5435124729679,"""Left""","""Front""",0,0,0,0.3869144,45,0,1559.12518639655,194.851280564245,-212.112145378377,0.3914144,237.600874984383,2026-02-05,10:27:05
P070,right,1,1,4,Pyrgus_sidae__Male,04,0,0,1,320,772,179.782600631955,142.434486822654,"""Right""","""Back""",0,0,0,0.3950189,45,0,437.776500227274,691.898320675234,-34.0028463499004,0.3990177,233.073068406946,2026-02-05,10:27:16
P070,right,1,1,5,Papilio_alexanor__Female,09,0,0,1,339,780,107.954569456617,44.0800720161777,"""Right""","""Back""",255,235,62,0.3765705,43,1,333.401588375754,736.276887848222,-25.2511551705866,0.3806728,236.424380712604,2026-02-05,10:27:20
P070,right,1,2,1,Pyrgus_sidae__Male,04,0,1,1,384,354,179.989627135962,150.90281190671,"""Right""","""Back""",0,0,0,0.3930153,59,0,524.519600692822,409.008185413463,-338.611136037541,0.3968013,231.854897140851,2026-02-05,10:27:25
P070,right,1,2,2,Lycaena_tityrus__Female,02,0,0,1,399,756,-99.5321773623149,132.070992852757,"""Left""","""Back""",0,0,0,0.3324323,51,0,417.125282189519,886.821333499791,1.64407080537658,0.3374203,234.130334726359,2026-02-05,10:27:29
P070,right,1,2,3,Gonepteryx_cleobule__Male,08,0,0,1,427,825,-80.2637186654558,12.4374186064521,"""Left""","""Front""",255,255,53,0.4285562,65,1,430.722283656885,836.867349576456,-27.1507075746961,0.4330388,230.926936102979,2026-02-05,10:27:33
P070,right,1,2,4,Papilio_alexanor__Female,07,0,1,1,473,257,79.1843903257579,36.3920109212396,"""Right""","""Front""",255,255,110,0.3593186,54,1,475.251042255211,220.677675354448,-345.638073303836,0.3632109,231.271420138675,2026-02-05,10:27:38
P070,right,1,3,1,Lycaena_tityrus__Female,02,1,0,1,1385,807,179.675376294074,99.491896676472,"""Right""","""Back""",0,0,0,0.4565912,106,0,1286.99863128145,789.842808109351,-169.745186966882,0.4604935,234.531659819645,2026-02-05,10:27:44
