PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P036,right,1,1,1,Gonepteryx_cleobule__Male,01,0,1,1,924,658,142.531640147339,107.044795696954,"""Right""","""Back""",0,0,0,1.3833781,155,0,993.852504584703,576.887634179203,-11.7972032460192,1.3876186,225.566564837415,2026-02-03,11:53:59
P036,right,1,1,2,Lycaena_tityrus__Female,06,0,0,1,652,602,-86.4634099354474,114.136890983265,"""Left""","""Front""",0,0,0,0.6029377,68,0,671.514918710078,714.45620405769,-13.381287849887,0.6068523,230.715709795233,2026-02-03,11:54:08
P036,right,1,1,3,Pyrgus_sidae__Male,10,1,1,1,1325,225,-173.25547372539,69.9668087675744,"""Left""","""Back""",255,200,55,0.9797644,107,1,1256.97409889271,208.634453640057,-173.217474933686,0.9846868,221.390462092672,2026-02-03,11:54:12
P036,right,1,1,4,Papilio_alexanor__Female,05,0,0,1,561,797,-147.735457006901,107.961386302564,"""Left""","""Back""",0,0,0,0.5037125,57,0,660.928827414375,837.864292285069,-10.0232225109775,0.5075438,230.522430817657,2026-02-03,11:54:17
P036,right,1,1,5,Lycaena_tityrus__Female,02,0,1,1,534,268,47.4085891684201,65.0762395098237,"""Right""","""Front""",255,200,34,0.6436343,73,1,504.920632895081,209.782241905779,-343.950399978578,0.6473554,230.167551164007,2026-02-03,11:54:21
P036,right,1,2,1,Papilio_alexanor__Female,02,0,1,1,570,203,-105.702617730433,41.0039298564752,"""Left""","""Back""",255,255,95,0.6101117,89,1,568.657577500987,243.981949264388,-342.421247702458,0.614072,223.101164816067,2026-02-03,11:54:28
P036,right,1,2,2,Brintesia_circe__Male,03,1,1,1,1379,365,-174.519437018072,114.604296872507,"""Left""","""Back""",0,0,0,0.5101316,78,0,1272.92534191818,408.38561713826,-207.725625198022,0.5139906,233.467849726084,2026-02-03,11:54:34
P036,right,1,2,3,Gonepteryx_cleobule__Male,05,0,1,1,704,405,92.653450567078,176.881188517191,"""Right""","""Back""",0,0,0,0.6348069,93,0,863.656570027829,328.863711029476,-298.148776028137,0.6396452,223.561961135551,2026-02-03,11:54:41
P036,right,1,2,4,Lycaena_tityrus__Female,04,0,1,1,543,517,126.82193483979,180.809659861339,"""Right""","""Back""",0,0,0,0.610209,89,0,704.875303034955,436.448653850388,-333.277495374452,0.6146657,221.258878419222,2026-02-03,11:54:48
P036,right,1,2,5,Gonepteryx_cleobule__Male,10,0,1,1,612,215,173.498877555312,98.8854871074585,"""Right""","""Back""",255,235,54,0.8023802,119,1,710.448056970193,205.709163693568,-358.890083567068,0.8066215,225.632859880382,2026-02-03,11:54:56
P036,right,1,3,1,Papilio_alexanor__Female,01,1,0,1,1056,402,160.96684141241,233.421743084056,"""Right""","""Back""",0,0,0,0.741713,168,0,859.674002104555,528.26089139063,-193.712664301912,0.7463754,227.767848290535,2026-02-03,11:55:02
P036,right,1,3,2,Brintesia_circe__Male,09,0,0,1,1389,620,177.034486023401,235.217313507825,"""Right""","""Back""",0,0,0,1.327817,295,0,1616.36737846016,680.259935164203,17.8095257857321,1.3320175,222.970177476003,2026-02-03,11:55:07
P036,right,1,3,3,Lycaena_tityrus__Female,05,0,0,1,1551,262,-170.729662543551,263.221236047331,"""Left""","""Back""",0,0,0,1.3983888,316,0,1807.68027725032,203.684870085177,-22.0700831048975,1.4021959,226.787287074908,2026-02-03,11:55:16
P036,right,1,3,4,Pyrgus_sidae__Male,07,0,0,0,0,0,0,0,"NaN","NaN",0,0,0,0,0,0,0,0,0,1.5484554,226.031973191316,2026-02-03,11:55:22
P036,right,1,3,5,Gonepteryx_cleobule__Male,03,0,1,1,899,519,9.48205408413071,62.0750332350774,"""Right""","""Front""",255,39,27,0.5224737,119,1,849.373200267014,481.710718706336,-332.561072349359,0.5264678,229.857763635932,2026-02-03,11:55:27
P036,right,1,3,6,Lycaena_tityrus__Female,10,1,1,1,1011,215,157.551605909888,64.7504614071283,"""Right""","""Back""",255,255,59,0.7939562,178,1,954.991228082709,247.490609731934,-187.669565839467,0.7977152,225.644695099486,2026-02-03,11:55:31
P036,right,0,4,1,Papilio_alexanor__Female,06,0,1,1,1231,374,-78.2912851037676,107.562223860354,"""Left""","""Front""",255,200,40,0.6141392,148,1,1139.82274952069,431.064358375589,-313.749591892509,0.6181006,242.679492223902,2026-02-03,11:55:49
P036,right,0,4,2,Lycaena_tityrus__Female,03,0,0,1,949,485,-52.54244063949,110.180825735472,"""Left""","""Front""",255,200,50,0.5472402,132,1,917.382692556593,590.546957463394,-20.7816154361631,0.5512055,243.103877742697,2026-02-03,11:55:53
P036,right,0,4,3,Brintesia_circe__Male,05,0,0,1,1025,704,90.1907366530513,89.2500636958175,"""Right""","""Back""",255,200,89,0.4952519,120,1,957.984619618746,645.055003078604,-48.8567128006775,0.4990919,244.444497874936,2026-02-03,11:55:57
P036,right,0,4,4,Gonepteryx_cleobule__Male,02,0,1,1,951,267,24.5181960295897,126.925716282217,"""Right""","""Front""",0,0,0,0.6207956,150,0,826.324258260756,290.79279041061,-35.3224620055217,0.6248408,243.262508734244,2026-02-03,11:56:00
P036,right,0,4,5,Pyrgus_sidae__Male,09,0,1,1,904,193,-141.949504426936,227.163498833369,"""Left""","""Back""",0,0,0,0.8631559,209,0,1064.26025849263,353.996598566847,-352.919170423946,0.8671305,243.331618095292,2026-02-03,11:56:04
P036,right,0,4,6,Gonepteryx_cleobule__Male,01,1,1,1,1416,378,160.291768368846,85.2781562411859,"""Right""","""Back""",255,100,8,0.253041,62,1,1390.28686369094,459.309277164712,-232.742800671602,0.2568871,249.138428707287,2026-02-03,11:56:08
P036,right,0,4,7,Lycaena_tityrus__Female,07,0,0,1,978,814,-18.6767079599082,79.9147907671969,"""Left""","""Front""",255,98,7,0.6775652,164,1,920.720493323501,869.726402165057,-25.5358931116017,0.6815264,243.571295152212,2026-02-03,11:56:11
P036,right,0,4,8,Papilio_alexanor__Female,08,1,1,1,933,243,125.264283055886,109.006590478559,"""Right""","""Back""",255,100,26,0.9201459,204,1,862.797655559301,326.391052294533,-175.172099849254,0.924134,222.911613056604,2026-02-03,11:56:18
P036,right,0,4,9,Brintesia_circe__Male,04,1,0,1,984,572,-173.959326030795,56.4313283537712,"""Left""","""Back""",255,116,58,0.6510051,147,1,945.509731425054,530.732651589911,-139.046498302751,0.6570391,226.775246857793,2026-02-03,11:56:23
