PlayerID,Handedness,Tutorial,Phase,trialNumber,butterfly,pathNumber,flipX,flipY,click,clickX,clickY,clickDeg,clickDist,clickLeftRight,clickFrontBack,clickRGB_R,clickRGB_G,clickRGB_B,clickTime,clickFrame,clickHit,butterflyX,butterflyY,butterflyDeg,stimuliDuration,displayRate,Date,Time
P008,right,1,1,1,Lycaena_tityrus__Female,07,1,1,1,1399,240,-122.894709469448,40.1375700788645,"""Left""","""Back""",255,255,90,0.626012,69,1,1375.81033380249,207.239293147371,-182.398058963165,0.6288954,224.203089200551,2026-01-22,15:28:00
P008,right,1,1,2,Papilio_alexanor__Female,03,1,0,1,1402,718,-179.695389051432,56.2169814880714,"""Left""","""Back""",255,255,41,0.5754253,64,1,1353.30304488983,689.91164706452,-150.328307483778,0.5796377,227.728969402198,2026-01-22,15:28:11
P008,right,1,2,1,Brintesia_circe__Male,06,0,1,1,483,339,179.041016422158,125.964974566434,"""Right""","""Back""",0,0,0,0.3966227,59,0,605.582356296325,367.995529696199,-345.732920890301,0.4003822,229.780903908124,2026-01-22,15:28:23
P008,right,1,2,2,Gonepteryx_cleobule__Male,01,0,1,1,646,522,-158.760034769603,42.0297586277295,"""Left""","""Back""",255,255,51,0.6248775,92,1,662.981836561307,560.446298096309,-315.071145848761,0.6289901,224.169369020461,2026-01-22,15:28:27
P008,right,1,2,3,Lycaena_tityrus__Female,04,1,0,1,1342,555,121.905817140617,166.323974115306,"""Right""","""Back""",0,0,0,0.6165088,92,0,1198.68209462219,639.401672753728,-152.400170153714,0.6206166,227.19377340821,2026-01-22,15:28:32
P008,right,1,2,4,Papilio_alexanor__Female,09,0,1,1,416,439,115.737989993335,90.5810773105057,"""Right""","""Back""",0,0,0,0.4511975,69,0,438.866243421686,351.352601416174,-11.1160726626589,0.4547315,233.105718061273,2026-01-22,15:28:37
P008,right,1,2,5,Papilio_alexanor__Female,07,0,1,1,668,254,91.4470097926139,79.9876569575318,"""Right""","""Back""",255,200,60,0.6599269,100,1,669.113140293566,174.020088870751,-0.649633021649849,0.6638077,230.488715920247,2026-01-22,15:28:41
P008,right,1,3,1,Gonepteryx_cleobule__Male,06,0,1,1,679,406,154.418727818216,212.25876585961,"""Right""","""Back""",0,0,0,0.4138166,100,0,886.27835365005,360.289303304702,-346.855002905698,0.4177113,244.188318030865,2026-01-22,15:28:47
P008,right,1,3,2,Pyrgus_sidae__Male,09,1,1,1,1082,177,147.485653069929,264.048872191026,"""Right""","""Back""",0,0,0,0.8474841,205,0,878.728879294335,345.530882607359,-187.147579246604,0.851354,243.142471974306,2026-01-22,15:28:52
P008,right,1,3,3,Lycaena_tityrus__Female,05,0,0,1,811,667,-135.945245820288,129.727992498407,"""Left""","""Back""",0,0,0,0.4779336,116,0,940.572830733273,660.657005956698,-46.8573239510821,0.4819127,244.858439658269,2026-01-22,15:28:56
