frame,x,y,heading_deg
1,-0.7846559887587782,-0.5785952756443566,31.223913576777942
5,-0.7776149383977911,-0.5726520267052376,31.20997359685606
9,-0.7705736028661664,-0.5667454576320505,31.201711474508837
13,-0.7635325492605576,-0.5608746481621426,31.19850856203214
17,-0.7564923079846781,-0.5550387789294803,31.19974100732602
21,-0.7494533727427074,-0.5492371318496861,31.204785745905962
25,-0.7424162008352791,-0.5434690894343273,31.213026414933484
29,-0.7353812137591759,-0.5377341330593651,31.22385915306809
33,-0.728348798110262,-0.5320318402193226,31.2366982506895
37,-0.7213193067873115,-0.5263618808048564,31.25098161598016
41,-0.7142930604922206,-0.5207240124470407,31.26617602348699
45,-0.7072703495197118,-0.5151180749767624,31.281782113093353
49,-0.7002580437755206,-0.5095247287419684,31.534344799139845
53,-0.6932694432252382,-0.5039063453534647,31.877182958734625
57,-0.6863035113607662,-0.498267297834473,32.187403164017574
61,-0.6793586476473912,-0.49261338254548076,32.46364112576169
65,-0.6724331237146973,-0.48695055446618174,32.70466084593031
69,-0.665525095368331,-0.48128490840726823,32.909359490734076
73,-0.6586326157650731,-0.4756226607504822,33.07677170022281
77,-0.6517536496233098,-0.46997013170700896,33.206073315127334
81,-0.6448860883300391,-0.46433372805886924,33.29658450444365
85,-0.6380277657962394,-0.45871992632508457,33.34777228010996
89,-0.6311764749048008,-0.4531352562747113,33.359252388051715
93,-0.6243299843892097,-0.44758628469289813,33.330790567845185
97,-0.6174860559768088,-0.44207959929438195,33.26230317626204
101,-0.6106424616276768,-0.43662179267160495,33.15385717299089
105,-0.6037970006989964,-0.4312194461621334,33.00566946987096
109,-0.5969475168651818,-0.42587911352234187,32.81810564800255
113,-0.5900919146260359,-0.4206073043013414,32.59167805010458
117,-0.5832281752388234,-0.41541046682068195,32.32704325845492
121,-0.5763543719153796,-0.4102949706811296,32.024998971659834
125,-0.5694686841322808,-0.40526708873737405,31.68648029634093
129,-0.5625694109106704,-0.4003329785043121,31.312555472585803
133,-0.5556549829326041,-0.3954986629839487,30.904421054669353
137,-0.5487239733727257,-0.3907700109292339,30.463396571103065
141,-0.5417751073376871,-0.38615271658955186,29.990918690496045
145,-0.5348072698209303,-0.3816522790112689,29.4885349220027
149,-0.5278195120971462,-0.3772739809949285,28.957896881276444
153,-0.5208110564987909,-0.37302286783750693,28.40075315483504
157,-0.5137812995362843,-0.36890372601285687,27.818941797562598
161,-0.506729813343712,-0.3649210619653142,27.21438249971605
165,-0.49965634545274346,-0.36107908120978205,26.589068461261803
169,-0.49256081691873127,-0.35738166794588583,25.94505801263551
173,-0.4854433188442511,-0.35383236540355717,25.28446602208619
177,-0.47830410736629025,-0.350434357142354,24.609455130632586
181,-0.4711435971935119,-0.3471904495267848,23.922226856318364
