frame,x,y,heading_deg
1,-0.7841501553475357,-0.5796049204867553,31.59723909944889
5,-0.777219529965806,-0.5741898228739304,32.47047468651715
9,-0.7703476908992875,-0.568659696410994,33.34996684425628
13,-0.7635364086233352,-0.5630152223863042,34.23205944215923
17,-0.7567872225072969,-0.557257731598024,35.113134248939126
21,-0.7501014230946079,-0.5513891701132841,35.989637874764064
25,-0.7434800371903216,-0.5454120599215131,36.85810804754024
29,-0.7369238161164194,-0.5393294552380157,37.715199003027344
33,-0.7304332274246803,-0.5331448952625857,38.55770577629264
37,-0.7240084502794149,-0.5268623542236154,39.38258719154546
41,-0.7176493746406937,-0.5204861895405607,40.18698735865914
45,-0.7113556042954521,-0.5140210889174567,40.96825549758741
49,-0.7051264637017097,-0.5074720171391535,41.72396392630545
53,-0.6989610085324078,-0.5008441632825844,42.451924063728995
57,-0.6928580397321951,-0.49414288898093006,43.15020031615308
61,-0.686816120834566,-0.4873736782927512,43.817121733957954
65,-0.6808335982294629,-0.48054208963508205,44.451291344498365
69,-0.6749086240236803,-0.4736537101432665,45.05159308705942
73,-0.6690391810987486,-0.4667141127250304,45.617196296356184
77,-0.663223109943556,-0.45972881598566334,46.14755770210012
81,-0.6574581368216832,-0.4527032471185281,46.642420933471506
85,-0.6517419028258264,-0.445642707783128,47.10181353874223
89,-0.6460719933731663,-0.43855234293365775,47.52604155160394
93,-0.6404459677053012,-0.43143711251562705,47.91568165678981
97,-0.634861387973515,-0.4243017659173042,48.27157102815494
101,-0.6293158475137359,-0.41715081904618323,48.59479493232418
105,-0.6238069979445815,-0.40998853389755235,48.88667221015571
109,-0.6183325747553827,-0.40281890049106894,49.14873876644178
113,-0.6128904210880877,-0.39564562107007184,49.38272921531726
117,-0.6074785094564901,-0.3884720964848628,49.59055684462798
121,-0.6020949611874314,-0.38130141471280804,49.77429207688763
125,-0.5967380634105832,-0.37413634150219255,49.936139617302764
129,-0.5914062834653037,-0.36697931316065574,50.07841449055915
133,-0.5860982806340802,-0.3598324315402815,50.20351717754379
137,-0.5808129151514579,-0.352697461297753,50.31390807084474
141,-0.5755492544744354,-0.3455758295275432,50.412081473658986
145,-0.5703065768344604,-0.33846862787740767,50.50053937059857
149,-0.5650843721218548,-0.33137661725747164,50.58176520078277
153,-0.5598823401803433,-0.32430023524641755,50.65819786352499
157,-0.5547003866120519,-0.3172396062806535,50.73220618486515
161,-0.5495386162117759,-0.3101945546852763,50.80606406918311
165,-0.5443973241634932,-0.3031646205700097,50.88192655418624
169,-0.539276985142232,-0.296149078570309,50.96180697974979
173,-0.5341782404708345,-0.2891469593650284,51.04755547146524
177,-0.5291018834843941,-0.28215707384922567,51.14083892840541
181,-0.5240488432558237,-0.2751780397857796,51.243122691639556
185,-0.5190201668348515,-0.26820831070456574,51.35565405554047
189,-0.514017000150552,-0.26124620676502974,51.47944776804273
193,-0.5090405677250794,-0.2542899472491261,51.61527364886969
197,-0.5040921513443947,-0.24733768430865374,51.76364643649907
201,-0.49917306783112947,-0.24038753755573508,51.92481795543209
205,-0.49428464606593026,-0.23343762905906087,52.09877167534085
209,-0.48942820340706095,-0.22648611829278636,52.285219713057614
213,-0.4846050216639847,-0.21953123658054424,52.483602307319714
217,-0.4798163227890915,-0.21257132058451197,52.693089774870806
221,-0.47506324446252135,-0.2056048444090568,52.91258693512935
225,-0.47034681575774656,-0.19863044991998163,53.14073996934848
229,-0.46566793308963966,-0.19164697492323385,53.37594565919254
233,-0.46102733666140866,-0.18465347890010084,53.6163629291229
237,-0.4564255876411766,-0.17764926605799855,53.85992659709582
241,-0.45186304631217267,-0.1706339055251613,54.104363218997236
245,-0.4473398514515411,-0.16360724859172388,54.34720889413943
249,-0.44285590120075924,-0.15656944297640948,54.585828882173935
253,-0.43841083569475875,-0.14952094417463188,54.8174388660828
257,-0.43400402171640395,-0.14246252401748677,55.03912768162779
261,-0.42963453963748904,-0.13539527663900428,55.24788132088937
265,-0.42530117289657937,-0.12832062210838796,55.44060800642154
269,-0.421002400247751,-0.12124030803220363,55.614164123181276
273,-0.4167363909927119,-0.11415640946633071,55.76538078784214
277,-0.41250100338221307,-0.10707132749710507,55.89109082943577
281,-0.4082937863415662,-0.09998778685413978,55.988155951531354
285,-0.4041119846400625,-0.0929088329030939,56.053493844393195
289,-0.3999525475857921,-0.08583782833512402,56.084105015766035
293,-0.3958121412864999,-0.07877844982155617,56.07709911112594
297,-0.3916871644743359,-0.07173468483883091,56.02972049838124
301,-0.3875737678482886,-0.06471082879206509,55.93937289807966
305,-0.38346787684324984,-0.05771148247834502,55.80364284812189
309,-0.3793652176894839,-0.05074154983638191,55.620321801730505
313,-0.3752613465810921,-0.043806235831147435,55.38742666889375
317,-0.371151681727135,-0.03691104422462554,55.103218624598455
321,-0.36703153801460786,-0.03006177489112003,54.76622002177281
325,-0.36289616396867835,-0.02326452025194343,54.37522926285348
329,-0.35874078065272463,-0.016525660333956,53.92933350113695
333,-0.35456062210914424,-0.009851855903217856,53.42791906142276
337,-0.35035097690212175,-0.0032500390924032454,52.87067948875244
341,-0.3461072302862622,0.0032725990685588337,52.25762115412438
345,-0.34182490649112224,0.009708624792825407,51.589066366754025
349,-0.33749971058232986,0.016050381879129372,50.86565396356919
353,-0.333127569336519,0.022290016717621482,50.08833736800697
357,-0.32870467055118074,0.02841950832423372,49.25838013162374
361,-0.3242275002033416,0.034430703648590216,48.3773489933639
365,-0.3196928768742587,0.040315358259301555,47.44710451237137
369,-0.31509798287254626,0.04606518235235362,46.469789350793356
373,-0.31044039151650915,0.05167189185830108,45.447814302939314
377,-0.3057180900788236,0.057127264247944815,44.38384218625269
381,-0.3009294979534647,0.06242319846053729,43.28076972766384
385,-0.29607347967574255,0.06755177821006757,42.14170759586511
389,-0.2911493525106692,0.07250533777061012,40.969958745739056
393,-0.2861568884211419,0.07727652920757741,39.76899525544257
397,-0.2810963103334472,0.08185838991389204,38.542433849384715
401,-0.2759682827305914,0.08624440923358215,37.294010311420415
405,-0.2707738967206672,0.09042859291391193,36.02755300192705
409,-0.26551464984418915,0.09440552412329697,34.7469556999516
413,-0.2601924209971837,0.09817041980677839,33.456149997251565
417,-0.2548094409518772,0.10171918122297594,32.15907747475387
421,-0.24936825905032672,0.10504843761384298,30.859661893690586
425,-0.24387170672490424,0.10815558209735512,29.561781633425124
429,-0.23832285856031843,0.11103879903832634,28.269242605758823
433,-0.23272499165271326,0.11369708233770076,26.98575187132486
437,-0.2270815440409641,0.11613024427903988,25.71489217757027
441,-0.22139607298315642,0.11833891477530885,24.460097629850033
445,-0.2156722138277997,0.12032453106228433,23.224630697377567
449,-0.20991364018588654,0.12208931808015915,22.01156074427798
453,-0.20412402604850827,0.12363625996611163,20.823744262871138
457,-0.1983070104180903,0.1249690632425988,19.66380697168621
461,-0.19246616493262195,0.12609211242493382,18.53412792469865
465,-0.1866049648650512,0.12701041888459144,17.436825761026306
469,-0.18072676377799454,0.1277295638902131,16.373747205967558
473,-0.17483477201072406,0.12825563680626753,15.346457914969996
477,-0.1689320390745296,0.12859516946070515,14.356235732047969
481,-0.16302143993716064,0.128755067699636,13.404066413492082
485,-0.157105665089864,0.1287425411317341,12.49064184661219
489,-0.15118721421375225,0.12856503203092576,11.616360771906063
493,-0.1452683931975143,0.12823014431646926,10.781331995632707
497,-0.13935131420688163,0.1277455734683667,9.98538005847527
501,-0.1334378984682774,0.1271190381666413,9.228053304984881
505,-0.1275298814046617,0.12635821436857442,8.50863427798437
509,-0.12162881975020018,0.12547067246132546,7.826152342254302
513,-0.11573610027107396,0.12446381805078521,7.179398422793329
517,-0.10985294973120255,0.12334483687285042,6.5669417249024
521,-0.10398044576229705,0.1221206442418488,5.987148286443854
525,-0.09811952832573713,0.12079783938339972,5.438201197014785
529,-0.09227101148740145,0.11938266493595152,4.918122304583005
533,-0.08643559526388227,0.11788097184661946,4.424795217485996
537,-0.08061387733762106,0.11629818983252267,3.9559893986946535
541,-0.07480636447765757,0.11463930352815892,3.5093851399902447
545,-0.06901348354029439,0.11290883439193278,3.082599196272454
549,-0.06323559195865058,0.11111082840020814,2.6732108546725484
553,-0.05747298766066364,0.10924884951464217,2.278788209536767
557,-0.05172591838072118,0.1073259788676041,1.8969144127002695
561,-0.04599459035017437,0.1053448195707988,1.5252136688063116
565,-0.04027917636621264,0.10330750701351984,1.1613767477354286
569,-0.034579823246967005,0.10121572447906983,0.8031857904757601
573,-0.028896658683543245,0.09907072387072795,0.44853819095102077
577,-0.02322979749751365,0.09687335130221612,0.09546934437397989
581,-0.017579347305992702,0.09462407727199733,-0.25782593745747373
585,-0.011945413586758175,0.09232303110606493,-0.6129735319430841
589,-0.006328104124068462,0.08997003932034046,-0.9714018073877831
593,-0.0007275328030810258,0.08756466752162671,-1.3343252808041797
597,0.0048561772916519245,0.08510626543554527,-1.7027302759283436
601,0.010422891529007447,0.08259401462136419,-2.0773627082786668
605,0.015972462198981022,0.08002697840748696,-2.4587181057094396
609,0.021504727863164777,0.07740415355809468,-2.84703395359951
613,0.02701951365567465,0.07472452316153812,-3.242284433740265
617,0.03251663259662247,0.07198711021516199,-3.6441776053142507
621,0.037995887968960765,0.06919103136995623,-4.0521550552667485
625,0.043457076792427135,0.06633555029244574,-4.465394024045574
629,0.048899994405546515,0.06342013010122159,-4.882811991303236
633,0.05432444013867357,0.06044448434210864,-5.3030736849032705
637,0.05973022402861994,0.05740862597968013,-5.724600455630564
641,0.06511717448952252,0.054312913904041416,-6.145581939553992
645,0.07048514681650545,0.05115809648066742,-6.563989910203473
649,0.07583403235979341,0.04794535170748744,-6.977594203771433
653,0.08116376816879191,0.04467632358695389,-7.3839805825948135
657,0.08647434686987047,0.04135315437076411,-7.780570385369872
661,0.09176582650977652,0.037978512390144374,-8.164641797043616
665,0.09703834007029588,0.03455561524374818,-8.533352557244848
669,0.10229210434035867,0.03108824817658249,-8.88376391358604
673,0.10752742782045237,0.02758077754505802,-9.212865615290635
677,0.11274471733188722,0.024038159323240344,-9.517601733473992
681,0.1179444830108085,0.02046594266161886,-9.79489708710672
685,0.12312734138419293,0.01687026856027138,-10.041684048280453
689,0.12829401625239903,0.013257863761472312,-10.254929496923738
693,0.13344533713983453,0.009636030001204403,-10.431661693611156
697,0.13858223512131634,0.006012628783774793,-10.568996839582478
701,0.14370573588580546,0.002396061858430511,-10.664165095540517
705,0.14881694996022793,-0.0012047524182596126,-10.71453583520153
709,0.15391706008266737,-0.004780406654593756,-10.717641915897081
713,0.15900730578479255,-0.008321035762457544,-10.67120275671369
717,0.16408896531630532,-0.01181635191166485,-10.573146024639943
721,0.16916333511772558,-0.015255682969155122,-10.421627740881737
725,0.17423170712018035,-0.018628014312620605,-10.215050632808207
729,0.17929534422024354,-0.021922033925642452,-9.952080571787143
733,0.1843554543424908,-0.025126180693050625,-9.631660953335754
737,0.18941316356053878,-0.02822869581812213,-9.25302489341025
741,0.19446948879723486,-0.031217677274891137,-8.815705133138708
745,0.1995253106647308,-0.034081137187303864,-8.319541563707485
749,0.20458134703390599,-0.036807061990961225,-7.7646863032762
753,0.209638127938629,-0.03938347518234775,-7.1516062785486625
757,0.21469597242248956,-0.04179850239527975,-6.481083284788519
761,0.2197549679229414,-0.0440404384663419,-5.754211519458712
765,0.22481495275963842,-0.046097816062820846,-4.972392606100654
769,0.2298755022498315,-0.04795947535150926,-4.137328146367895
