frame,x,y,heading_deg
1,-0.7841501553475357,-0.5796049204867553,31.59723909944889
5,-0.7772165701983996,-0.5741981713809706,32.39202168996916
9,-0.7703369321915787,-0.568689397889273,33.19467821775341
13,-0.7635129611990804,-0.5630785891927648,34.00315106550542
17,-0.7567462606681845,-0.5573661271250708,34.815382996270706
21,-0.7500383065883485,-0.5515527730678349,35.629325804199304
25,-0.7433904372010506,-0.545639652667808,36.44294885603777
29,-0.7368038435928113,-0.5396282385719409,37.254247480609145
33,-0.7302795612986395,-0.5335203313981517,38.061251164424654
37,-0.7238184630280358,-0.5273180391768284,38.862031512676154
41,-0.7174212526088501,-0.5210237555112864,39.654709936175344
45,-0.7110884602260873,-0.5146401367140575,40.43746502632982
49,-0.7048204390136411,-0.5081700781799317,41.20853958196703
53,-0.6986173630373014,-0.5016166902560782,41.966247253727346
57,-0.6924792266876557,-0.4949832738644806,42.70897877383578
61,-0.6864058454820819,-0.48827329612255294,43.43520774131716
65,-0.6803968582562667,-0.48149036619452107,44.14349593513058
69,-0.6744517307079166,-0.4746382115893777,44.83249813025185
73,-0.6685697602388369,-0.46772065510148897,45.500966394414355
77,-0.662750082026575,-0.4607415925678058,46.14775384601544
81,-0.6569916762435252,-0.45370497159173173,46.771817856590346
85,-0.651293376329927,-0.44661477135866334,47.37222268423689
89,-0.6456538782176077,-0.4394749836426684,47.94814152742131
93,-0.6400717503936656,-0.4322895950783324,48.49885799169687
97,-0.6345454446875481,-0.42506257074704634,49.02376696500234
101,-0.6290733076610795,-0.41779783910347146,49.52237490036292
105,-0.6236535924788654,-0.4104992782460539,49.99429950797322
109,-0.6182844711360211,-0.4031707035156779,50.43926886178438
113,-0.6129640469212042,-0.3958158563891416,50.85711992882938
117,-0.607690366995338,-0.38843839461936125,51.24779653258382
121,-0.6024614349700312,-0.3810418835621997,51.61134676465941
125,-0.5972752233743778,-0.37362978862062984,51.947919862047044
129,-0.5921296859044035,-0.3662054687305973,52.257762569950984
133,-0.5870227693557694,-0.35877217080931656,52.541215012969296
137,-0.5819524251473001,-0.35133302508570635,52.79870609996535
141,-0.5769166203503557,-0.3438910412340006,53.03074849042575
145,-0.5719133481468903,-0.3364491052350272,53.23793315239956
149,-0.5669406376471262,-0.32900997689491923,53.42092354424925
153,-0.5619965630060391,-0.3215762879577847,53.58044945440503
157,-0.5570792517861932,-0.3141505407567861,53.71730053508922
161,-0.5521868925228288,-0.30673510735679765,53.83231956755893
165,-0.5473177414554018,-0.29933222915099167,53.92639549779245
169,-0.542470128397968,-0.29194401688300325,54.00045628271332
173,-0.5376424617288069,-0.2845724510754299,54.05546158799665
177,-0.5328332324874676,-0.27721938285404846,54.0923953792324
181,-0.5280410175749377,-0.2698865351650172,54.112258448725385
185,-0.523264482059818,-0.2625755043892633,54.11606092048803
189,-0.5185023806002372,-0.2552877623640598,54.104814776030636
193,-0.5137535579976746,-0.2480246588263355,54.079526443370945
197,-0.5090169489048804,-0.24078742429545533,54.04118949127654
201,-0.5042915767156453,-0.23357717341501474,53.99077747011575
205,-0.49957655166925913,-0.22639490877360977,53.92923693983577
209,-0.4948710682070924,-0.21924152522362084,53.85748072450868
213,-0.49017440162283654,-0.21211781471486596,53.77638143159846
217,-0.485485904051529,-0.20502447165664517,53.686765272606955
221,-0.48080499984560227,-0.1979620988173668,53.5894062200665
225,-0.476131180388812,-0.19093121376577346,53.48502053396685
229,-0.47146399840108233,-0.18393225585195996,53.374261688646754
233,-0.46680306178904046,-0.17696559372009005,53.257715728956285
237,-0.4621480270983795,-0.17003153333817225,53.13589708211616
241,-0.4574985926251857,-0.16313032652364415,53.009244849178096
245,-0.45285449124407195,-0.1562621799370337,52.87811959733975
249,-0.4482154830113981,-0.14942726450979302,52.7428006716015
253,-0.44358134760208046,-0.14262572526669698,52.60348404138759
257,-0.4389518766385482,-0.13585769149811225,52.46028069480273
261,-0.4343268659703219,-0.1291232872330855,52.313215590177315
265,-0.42970610796251196,-0.12242264196066902,52.16222717148188
269,-0.42508938385128575,-0.11575590154425495,52.00716745108384
273,-0.42047645622405283,-0.1091232392719651,51.84780266019145
277,-0.4158670616817775,-0.1025248669853349,51.683814464199415
281,-0.4112609037404539,-0.09596104622861826,51.51480173703384
285,-0.4066576460283555,-0.08943209936195731,51.34028288550771
289,-0.40205690583518633,-0.08293842058332793,51.1596987116584
293,-0.39745824806869307,-0.07648048680647264,50.97241579806307
297,-0.392861179673605,-0.07005886834483505,50.777730398230055
301,-0.3882651445669161,-0.06367423935466045,50.57487281136265
305,-0.383669519142468,-0.057327387993758507,50.36301221809838
309,-0.3790736083964804,-0.05101922625575964,50.141261951258535
313,-0.37447664272405257,-0.04475079944285441,49.90868517321173
317,-0.36987777543468153,-0.03852329524280588,49.664300929175496
321,-0.3652760810324457,-0.0323380523782936,49.40709054366283
325,-0.36067055430364187,-0.02619656879822628,49.1360043253386
329,-0.35606011025129297,-0.020100509381404723,48.849968543792826
333,-0.35144358491200706,-0.014051713122712613,48.5478926401752
337,-0.3468197370861413,-0.008052199770772827,48.22867663227484
341,-0.34218725100706443,-0.002104175883680896,47.89121867347876
345,-0.33754473996949136,0.0037899597339953153,47.5344227241096
349,-0.3328907509303684,0.009627611254246974,47.15720629293
353,-0.3282237700886039,0.015405981755453808,46.75850820611502
357,-0.3235422294420638,0.021122069912104642,46.3372963607345
361,-0.3188445143116976,0.026772667504506676,45.892575419758685
365,-0.3141289718134339,0.032354357816040735,45.423394405800536
369,-0.3093939202486384,0.037863514993165,44.92885415123872
373,-0.3046376593734831,0.043296304450889125,44.40811456302069
377,-0.2998584814966142,0.04864868441348902,43.86040166132595
381,-0.295054683343089,0.05391640868643473,43.28501435236802
385,-0.2902245786107951,0.05909503076046623,42.68133089692561
389,-0.2853665111335662,0.06417990935207099,42.04881503771183
393,-0.2804788685531272,0.06916621548589384,41.387021750406824
397,-0.27556009638998924,0.07404894122345668,40.69560258508552
401,-0.27060871239166673,0.0788229101386299,39.974310566857056
405,-0.26562332102531533,0.08348278963326403,39.22300462678708
409,-0.26060262797132777,0.08802310517600744,38.441653536583814
413,-0.2555454544648264,0.09243825653341982,37.63033932308335
417,-0.2504507513236374,0.09672253604494756,36.78926014125466
421,-0.24531761249449552,0.10087014897215581,35.91873258724527
425,-0.24014528794421558,0.1048752359279264,35.01919343589133
429,-0.23493319571964938,0.10873189736335268,34.09120079010439
433,-0.22968093299971556,0.11243422005914318,33.135434632606504
437,-0.22438828596489235,0.115976305534951,32.15269677359822
441,-0.21905523831452606,0.11935230025476382,31.143910191095497
445,-0.2136819782703111,0.12255642747001769,30.110117763843675
449,-0.20826890391546427,0.12558302050523487,29.05248039989369
453,-0.20281662673350614,0.12842655725460694,27.97227456708932
457,-0.19732597322816153,0.1310816956229946,26.87088923485045
461,-0.1917979845265991,0.13354330961226216,25.749822239725752
465,-0.18623391389185584,0.13580652572469215,24.61067609021633
469,-0.18063522209656543,0.13786675933038495,23.455153229320903
473,-0.17500357063864921,0.13971975062593447,22.28505077610862
477,-0.16934081280998592,0.14136159979808408,21.10225477037288
