frame,x,y,heading_deg
1,-0.8302266040543583,-0.5185471555808985,-34.08951480301703
5,-0.8258575861182798,-0.526908644265478,-33.846414561470866
9,-0.8214888517762405,-0.5352095692277044,-33.49059772756826
13,-0.8171140746517799,-0.5434320386676883,-33.02219264478954
17,-0.812727166393498,-0.5515579767747597,-32.44178262358353
21,-0.8083223601142248,-0.5595691372998827,-31.75040613583418
25,-0.8038942920391162,-0.5674471254668413,-30.949554980426885
29,-0.7994380802743687,-0.5751734299258392,-30.041170422587367
33,-0.794949399546203,-0.5827294661886322,-29.027637319066983
37,-0.7904245507055139,-0.5900966326531591,-27.911776250605627
41,-0.7858605237536714,-0.5972563799343016,-26.6968336923741
45,-0.7812550531262206,-0.6041902937749553,-25.386470262236625
49,-0.7766066639805156,-0.6108801913296787,-23.984747095639882
53,-0.7719147082769556,-0.617308230106044,-22.496110404683396
57,-0.7671793895266794,-0.6234570283330092,-20.92537428741714
61,-0.7624017752051084,-0.6293097950196587,-19.277701861605365
65,-0.7575837960023429,-0.6348504674912983,-17.55858480505198
69,-0.7527282312976453,-0.6400638537635112,-15.773821392065184
73,-0.7478386805029955,-0.6449357767582443,-13.929493122711767
77,-0.7429195202143791,-0.6494532170977919,-12.031940048141951
81,-0.7379758474308745,-0.6536044510485306,-10.08773490142046
85,-0.7330134094403584,-0.6573791801387123,-8.10365614895109
89,-0.7280385213145386,-0.6607686490512431,-6.0866600827030615
93,-0.7230579722916355,-0.6637657485955365,-4.043852078011741
97,-0.7180789226384481,-0.6663651008888588,-1.982457145716394
101,-0.7131087928611624,-0.6685631243177304,0.09021008921339412
105,-0.7081551473635669,-0.670358076388905,2.1667758476292125
109,-0.7032255748217071,-0.6717500731970554,4.239837957648667
113,-0.6983275676473685,-0.6727410849082331,6.301996778993137
117,-0.6934684029441397,-0.6733349073571493,8.345886150744462
121,-0.6886550273175692,-0.6735371105535509,10.364204222826887
125,-0.6838939477870638,-0.6733549655596466,12.349744031945084
129,-0.6791911308670082,-0.6727973518094688,14.295423683787655
133,-0.6745519116465419,-0.6718746474680316,16.19431600502501
137,-0.6699809144124517,-0.6705986058531896,18.03967753098759
141,-0.6654819860405204,-0.6689822212514128,19.824976697893984
145,-0.6610581430412883,-0.6670395876412326,21.54392111209136
149,-0.6567115328005941,-0.6647857538918105,23.19048377296409
153,-0.6524434092170525,-0.6622365789317018,24.75892813093019
157,-0.6482541226199732,-0.6594085901925351,26.243831867268305
161,-0.6441431235625216,-0.6563188483366887,27.640109288367317
165,-0.6401089798341285,-0.6529848208934471,28.943032233343764
169,-0.6361494058286565,-0.6494242669734026,30.148249400798054
173,-0.6322613032432988,-0.6456551347263626,31.251804007746152
177,-0.6284408119676459,-0.6416954726743885,32.250149701437614
181,-0.6246833699504982,-0.6375633555089856,33.14016465281521
185,-0.6209837807994307,-0.6332768244086413,33.91916376874931
189,-0.6173362878689563,-0.6288538414267318,34.58490896885337
193,-0.6137346536203705,-0.6243122570347874,35.13561748161265
197,-0.6101722430825542,-0.6196697894941997,35.56996812369691
201,-0.6066421103006294,-0.6149440143800704,35.8871055356356
205,-0.6031370867214388,-0.6101523623009371,36.08664235646634
209,-0.5996498705252001,-0.605312122652162,36.16865932948294
213,-0.5961731159664815,-0.6004404511113479,36.13370334075876
217,-0.5926995218314095,-0.5955543785318622,35.982783401665436
221,-0.5892219181498988,-0.5906708189144455,35.71736459609554
225,-0.5857333503214691,-0.5858065742344029,35.33936002249074
229,-0.5822271598222559,-0.5809783340691834,34.85112077002717
233,-0.5786970606619163,-0.5762026682029937,34.2554239773752
237,-0.5751372107562726,-0.5714960106749318,33.55545903128831
241,-0.571542277379606,-0.5668746340770403,32.75481197084403
245,-0.5679074958649577,-0.5623546132894179,31.857448171418756
249,-0.5642287207371807,-0.5579517782504341,30.86769339038819
253,-0.5605024684971412,-0.5536816557892866,29.79021326406986
257,-0.5567259513310554,-0.5495594009826155,28.629991352527583
261,-0.5528971011000547,-0.5455997189227713,27.392305835507276
265,-0.549014583073974,-0.5418167781883569,26.08270496893567
269,-0.5450777990106334,-0.5382241176735169,24.706981417063705
273,-0.5410868793464231,-0.5348345487475061,23.271145580441903
277,-0.5370426644527693,-0.5316600549678874,21.781398044458097
281,-0.5329466751213595,-0.52871169174878,20.24410127712287
285,-0.5288010726624964,-0.5259994884819169,18.665750708137733
289,-0.5246086092280651,-0.5235323556179154,17.05294532400976
293,-0.5203725691948761,-0.5213179991366779,15.412357916072258
297,-0.5160967026567199,-0.5193628446714726,13.750705119721413
301,-0.5117851522655511,-0.5176719733069873,12.074717383981119
305,-0.5074423748256671,-0.5162490707570824,10.391109010652913
309,-0.5030730591724395,-0.5150963912558366,8.706548401802854
313,-0.498682041953547,-0.5142147370810717,7.027628653173961
317,-0.4942742229719761,-0.513603454189985,5.360838629307922
321,-0.4898544817445788,-0.5132604439998606,3.7125346537141906
